source_record_id,business_id,bank_name,account_id,transaction_date,posting_date,transaction_description,transaction_reference,debit_amount,credit_amount,balance_after_transaction,currency,source_file,transaction_date_std,posting_date_std,missing_transaction_reference,missing_balance_after_transaction,net_amount,posting_delay_days,delayed_posting_flag,description_normalized,possible_sign_inconsistency,is_reversal,is_duplicate,duplicate_group_size
BT_0009361,SME_004,Nedbank,ACC-42366980,17 Aug 2024,2024-08-17,CUSTOMER ORDER PAYMENT,REF205295567,,1108.12,3966289.46,ZAR,nedbank_statement_export.csv,2024-08-17,2024-08-17,False,False,1108.12,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009362,SME_004,Nedbank,ACC-42366980,2024-08-17,17 Aug 2024,CUSTOMER ORDER PAYMENT,REF354603902,,1387.63,3967677.09,ZAR,nedbank_statement_export.csv,2024-08-17,2024-08-17,False,False,1387.63,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009363,SME_004,Nedbank,ACC-42366980,17 Aug 2024,17/08/2024,CUSTOMER ORDER PAYMENT,REF892150738,,499.38,3968176.47,ZAR,nedbank_statement_export.csv,2024-08-17,2024-08-17,False,False,499.38,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009364,SME_004,Nedbank,ACC-42366980,17/08/2024,20/08/2024,CUSTOMER ORDER PAYMENT,,,694.16,3968870.63,ZAR,nedbank_statement_export.csv,2024-08-17,2024-08-20,True,False,694.16,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009365,SME_004,Nedbank,ACC-42366980,17/08/2024,17/08/2024,CUSTOMER ORDER PAYMENT,REF314700940,,742.24,3969612.87,ZAR,nedbank_statement_export.csv,2024-08-17,2024-08-17,False,False,742.24,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009366,SME_004,Nedbank,ACC-42366980,17 Aug 2024,22/08/2024,CUSTOMER ORDER PAYMENT,REF503224831,,483.8,3970096.67,ZAR,nedbank_statement_export.csv,2024-08-17,2024-08-22,False,False,483.8,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009367,SME_004,Nedbank,ACC-42366980,17 Aug 2024,17 Aug 2024,CUSTOMER ORDER PAYMENT,REF336934839,,2546.34,3972643.01,ZAR,nedbank_statement_export.csv,2024-08-17,2024-08-17,False,False,2546.34,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009368,SME_004,Nedbank,ACC-42366980,17 Aug 2024,18/08/2024,CUSTOMER ORDER PAYMENT,REF178951929,,1640.14,3974283.15,ZAR,nedbank_statement_export.csv,2024-08-17,2024-08-18,False,False,1640.14,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009369,SME_004,Nedbank,ACC-42366980,2024-08-17,18/08/2024,CUSTOMER ORDER PAYMENT,REF605721937,,1708.66,3975991.81,ZAR,nedbank_statement_export.csv,2024-08-17,2024-08-18,False,False,1708.66,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009370,SME_004,Nedbank,ACC-42366980,2024-08-17,2024-08-22,CUSTOMER ORDER PAYMENT,REF728238027,,860.88,3976852.69,ZAR,nedbank_statement_export.csv,2024-08-17,2024-08-22,False,False,860.88,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009371,SME_004,Nedbank,ACC-42366980,17/08/2024,17/08/2024,CUSTOMER ORDER PAYMENT,REF620128825,,1161.38,3978014.07,ZAR,nedbank_statement_export.csv,2024-08-17,2024-08-17,False,False,1161.38,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009372,SME_004,Nedbank,ACC-42366980,17/08/2024,2024-08-17,CUSTOMER ORDER PAYMENT,REF158346438,,814.83,3978828.9,ZAR,nedbank_statement_export.csv,2024-08-17,2024-08-17,False,False,814.83,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009373,SME_004,Nedbank,ACC-42366980,17 Aug 2024,19 Aug 2024,CUSTOMER ORDER PAYMENT,REF568006548,,929.85,3979758.75,ZAR,nedbank_statement_export.csv,2024-08-17,2024-08-19,False,False,929.85,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009374,SME_004,Nedbank,ACC-42366980,18 Aug 2024,23/08/2024,CUSTOMER ORDER PAYMENT,REF255629507,,1111.82,3980870.57,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-23,False,False,1111.82,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009375,SME_004,Nedbank,ACC-42366980,18/08/2024,18 Aug 2024,CUSTOMER ORDER PAYMENT,REF332105574,,1375.59,,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-18,False,True,1375.59,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009376,SME_004,Nedbank,ACC-42366980,18/08/2024,19/08/2024,CUSTOMER ORDER PAYMENT,REF754374295,,1564.69,3983810.85,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-19,False,False,1564.69,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009377,SME_004,Nedbank,ACC-42366980,2024-08-18,2024-08-18,CUSTOMER ORDER PAYMENT,REF588542730,,1965.76,3985776.61,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-18,False,False,1965.76,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009378,SME_004,Nedbank,ACC-42366980,2024-08-18,2024-08-20,CUSTOMER ORDER PAYMENT,REF291191291,,1027.4,3986804.01,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-20,False,False,1027.4,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009379,SME_004,Nedbank,ACC-42366980,2024-08-18,2024-08-20,CUSTOMER ORDER PAYMENT,REF515892751,,903.52,3987707.53,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-20,False,False,903.52,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009380,SME_004,Nedbank,ACC-42366980,18 Aug 2024,20 Aug 2024,CUSTOMER ORDER PAYMENT,REF501026552,,1474.19,3989181.72,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-20,False,False,1474.19,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009381,SME_004,Nedbank,ACC-42366980,2024-08-18,2024-08-18,CUSTOMER ORDER PAYMENT,REF246463340,,1235.64,3990417.36,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-18,False,False,1235.64,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009382,SME_004,Nedbank,ACC-42366980,18/08/2024,18 Aug 2024,CUSTOMER ORDER PAYMENT,REF591494788,,1347.01,3991764.37,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-18,False,False,1347.01,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009383,SME_004,Nedbank,ACC-42366980,18 Aug 2024,2024-08-19,CUSTOMER ORDER PAYMENT,REF872902148,,734.61,3992498.98,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-19,False,False,734.61,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009384,SME_004,Nedbank,ACC-42366980,18 Aug 2024,20 Aug 2024,CUSTOMER ORDER PAYMENT,REF308472258,,562.17,3993061.15,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-20,False,False,562.17,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009385,SME_004,Nedbank,ACC-42366980,2024-08-18,21 Aug 2024,CUSTOMER ORDER PAYMENT,REF778627510,,950.66,3994011.81,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-21,False,False,950.66,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009386,SME_004,Nedbank,ACC-42366980,2024-08-18,18/08/2024,CUSTOMER ORDER PAYMENT,REF485033279,,1573.52,3995585.33,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-18,False,False,1573.52,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009387,SME_004,Nedbank,ACC-42366980,18/08/2024,18/08/2024,CUSTOMER ORDER PAYMENT,REF389582299,,2485.78,3998071.11,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-18,False,False,2485.78,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009388,SME_004,Nedbank,ACC-42366980,18 Aug 2024,18 Aug 2024,CUSTOMER ORDER PAYMENT,REF317122293,,749.05,3998820.16,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-18,False,False,749.05,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009389,SME_004,Nedbank,ACC-42366980,2024-08-18,2024-08-20,CUSTOMER ORDER PAYMENT,REF460660580,,2482.36,4001302.52,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-20,False,False,2482.36,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009390,SME_004,Nedbank,ACC-42366980,2024-08-18,19/08/2024,CUSTOMER ORDER PAYMENT,REF236592599,,522.12,4001824.64,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-19,False,False,522.12,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009391,SME_004,Nedbank,ACC-42366980,2024-08-18,19 Aug 2024,CUSTOMER ORDER PAYMENT,REF134461310,,372.74,4002197.38,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-19,False,False,372.74,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009392,SME_004,Nedbank,ACC-42366980,18 Aug 2024,2024-08-18,CUSTOMER ORDER PAYMENT,REF843255395,,886.86,4003084.24,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-18,False,False,886.86,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009393,SME_004,Nedbank,ACC-42366980,18/08/2024,18 Aug 2024,CUSTOMER ORDER PAYMENT,REF710600292,,563.88,4003648.12,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-18,False,False,563.88,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009394,SME_004,Nedbank,ACC-42366980,18 Aug 2024,23 Aug 2024,CUSTOMER ORDER PAYMENT,REF164050550,,675.68,4004323.8,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-23,False,False,675.68,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009395,SME_004,Nedbank,ACC-42366980,18/08/2024,2024-08-20,CUSTOMER ORDER PAYMENT,REF401296420,,1798.12,4006121.92,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-20,False,False,1798.12,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009396,SME_004,Nedbank,ACC-42366980,2024-08-18,2024-08-18,CUSTOMER ORDER PAYMENT,,,1701.1,4007823.02,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-18,True,False,1701.1,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009397,SME_004,Nedbank,ACC-42366980,2024-08-18,2024-08-18,CUSTOMER ORDER PAYMENT,REF219302664,,1237.67,4009060.69,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-18,False,False,1237.67,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009398,SME_004,Nedbank,ACC-42366980,18/08/2024,2024-08-21,CUSTOMER ORDER PAYMENT,REF599863643,,1180.53,4010241.22,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-21,False,False,1180.53,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009399,SME_004,Nedbank,ACC-42366980,2024-08-18,2024-08-18,CUSTOMER ORDER PAYMENT,,,668.62,4010909.84,ZAR,nedbank_statement_export.csv,2024-08-18,2024-08-18,True,False,668.62,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009400,SME_004,Nedbank,ACC-42366980,19/08/2024,21 Aug 2024,CUSTOMER ORDER PAYMENT,REF549064417,,958.54,4011868.38,ZAR,nedbank_statement_export.csv,2024-08-19,2024-08-21,False,False,958.54,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009401,SME_004,Nedbank,ACC-42366980,19/08/2024,2024-08-19,CUSTOMER ORDER PAYMENT,REF283826012,,150.04,4012018.42,ZAR,nedbank_statement_export.csv,2024-08-19,2024-08-19,False,False,150.04,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009402,SME_004,Nedbank,ACC-42366980,19 Aug 2024,22/08/2024,CUSTOMER ORDER PAYMENT,REF916408414,,563.34,4012581.76,ZAR,nedbank_statement_export.csv,2024-08-19,2024-08-22,False,False,563.34,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009403,SME_004,Nedbank,ACC-42366980,19/08/2024,20/08/2024,CUSTOMER ORDER PAYMENT,REF468911928,,1658.05,4014239.81,ZAR,nedbank_statement_export.csv,2024-08-19,2024-08-20,False,False,1658.05,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009404,SME_004,Nedbank,ACC-42366980,19/08/2024,19 Aug 2024,CUSTOMER ORDER PAYMENT,REF336065965,,193.77,,ZAR,nedbank_statement_export.csv,2024-08-19,2024-08-19,False,True,193.77,0,False,CUSTOMER ORDER PAYMENT,False,False,False,2
BT_0009405,SME_004,Nedbank,ACC-42366980,2024-08-19,21 Aug 2024,CUSTOMER ORDER PAYMENT,REF416927261,,939.91,4015373.49,ZAR,nedbank_statement_export.csv,2024-08-19,2024-08-21,False,False,939.91,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009406,SME_004,Nedbank,ACC-42366980,2024-08-19,19 Aug 2024,CUSTOMER ORDER PAYMENT,REF748149205,,3559.68,4018933.17,ZAR,nedbank_statement_export.csv,2024-08-19,2024-08-19,False,False,3559.68,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009407,SME_004,Nedbank,ACC-42366980,19/08/2024,19/08/2024,CUSTOMER ORDER PAYMENT,REF268349963,,908.95,4019842.12,ZAR,nedbank_statement_export.csv,2024-08-19,2024-08-19,False,False,908.95,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009408,SME_004,Nedbank,ACC-42366980,19 Aug 2024,2024-08-19,CUSTOMER ORDER PAYMENT,REF947769596,,2229.64,4022071.76,ZAR,nedbank_statement_export.csv,2024-08-19,2024-08-19,False,False,2229.64,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009409,SME_004,Nedbank,ACC-42366980,19/08/2024,20/08/2024,CUSTOMER ORDER PAYMENT,REF953158099,,751.77,4022823.53,ZAR,nedbank_statement_export.csv,2024-08-19,2024-08-20,False,False,751.77,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009410,SME_004,Nedbank,ACC-42366980,19/08/2024,19 Aug 2024,CUSTOMER ORDER PAYMENT,REF785046438,,416.66,4023240.19,ZAR,nedbank_statement_export.csv,2024-08-19,2024-08-19,False,False,416.66,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009411,SME_004,Nedbank,ACC-42366980,2024-08-20,20/08/2024,CUSTOMER ORDER PAYMENT,REF756623287,,1106.11,4024346.3,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-20,False,False,1106.11,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009412,SME_004,Nedbank,ACC-42366980,20/08/2024,20 Aug 2024,CUSTOMER ORDER PAYMENT,REF282466834,,266.28,4024612.58,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-20,False,False,266.28,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009413,SME_004,Nedbank,ACC-42366980,20/08/2024,21/08/2024,CUSTOMER ORDER PAYMENT,REF720753175,,811.48,4025424.06,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-21,False,False,811.48,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009414,SME_004,Nedbank,ACC-42366980,20/08/2024,2024-08-23,CUSTOMER ORDER PAYMENT,REF693516844,,1283.27,4026707.33,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-23,False,False,1283.27,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009415,SME_004,Nedbank,ACC-42366980,2024-08-20,20/08/2024,CUSTOMER ORDER PAYMENT,REF346640965,,1437.74,4028145.07,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-20,False,False,1437.74,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009416,SME_004,Nedbank,ACC-42366980,2024-08-20,2024-08-20,CUSTOMER ORDER PAYMENT,,,1499.53,4029644.6,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-20,True,False,1499.53,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009417,SME_004,Nedbank,ACC-42366980,2024-08-20,2024-08-21,CUSTOMER ORDER PAYMENT,REF542055365,,1096.82,4030741.42,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-21,False,False,1096.82,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009418,SME_004,Nedbank,ACC-42366980,20/08/2024,2024-08-20,CUSTOMER ORDER PAYMENT,REF660244963,,518.17,4031259.59,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-20,False,False,518.17,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009419,SME_004,Nedbank,ACC-42366980,2024-08-20,2024-08-22,CUSTOMER ORDER PAYMENT,REF625288882,,981.13,4032240.72,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-22,False,False,981.13,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009420,SME_004,Nedbank,ACC-42366980,20 Aug 2024,20 Aug 2024,CUSTOMER ORDER PAYMENT,,,2113.26,4034353.98,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-20,True,False,2113.26,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009421,SME_004,Nedbank,ACC-42366980,20/08/2024,21/08/2024,CUSTOMER ORDER PAYMENT,REF735205122,,1338.83,4035692.81,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-21,False,False,1338.83,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009422,SME_004,Nedbank,ACC-42366980,20 Aug 2024,2024-08-20,CUSTOMER ORDER PAYMENT,REF608404935,,899.84,4036592.65,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-20,False,False,899.84,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009423,SME_004,Nedbank,ACC-42366980,2024-08-20,20 Aug 2024,CUSTOMER ORDER PAYMENT,REF998710123,,3233.01,4039825.66,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-20,False,False,3233.01,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009424,SME_004,Nedbank,ACC-42366980,20 Aug 2024,22/08/2024,CUSTOMER ORDER PAYMENT,REF596887897,,1131.32,4040956.98,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-22,False,False,1131.32,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009425,SME_004,Nedbank,ACC-42366980,20/08/2024,22 Aug 2024,CUSTOMER ORDER PAYMENT,REF399757448,,971.68,4041928.66,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-22,False,False,971.68,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009426,SME_004,Nedbank,ACC-42366980,2024-08-20,2024-08-20,CUSTOMER ORDER PAYMENT,REF115573397,,1574.66,4043503.32,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-20,False,False,1574.66,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009427,SME_004,Nedbank,ACC-42366980,20 Aug 2024,2024-08-21,CUSTOMER ORDER PAYMENT,REF883850598,,483.72,4043987.04,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-21,False,False,483.72,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009428,SME_004,Nedbank,ACC-42366980,20/08/2024,2024-08-20,CUSTOMER ORDER PAYMENT,REF559680005,,876.24,4044863.28,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-20,False,False,876.24,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009429,SME_004,Nedbank,ACC-42366980,2024-08-20,22/08/2024,CUSTOMER ORDER PAYMENT,REF890466024,,985.19,4045848.47,ZAR,nedbank_statement_export.csv,2024-08-20,2024-08-22,False,False,985.19,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009430,SME_004,Nedbank,ACC-42366980,21 Aug 2024,21 Aug 2024,CUSTOMER ORDER PAYMENT,REF364842906,,333.42,4046181.89,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-21,False,False,333.42,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009431,SME_004,Nedbank,ACC-42366980,21/08/2024,21 Aug 2024,CUSTOMER ORDER PAYMENT,REF366106987,,762.41,4046944.3,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-21,False,False,762.41,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009432,SME_004,Nedbank,ACC-42366980,21/08/2024,26 Aug 2024,CUSTOMER ORDER PAYMENT,REF451431346,,1620.04,4048564.34,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-26,False,False,1620.04,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009433,SME_004,Nedbank,ACC-42366980,21 Aug 2024,21/08/2024,CUSTOMER ORDER PAYMENT,REF566271010,,1936.56,4050500.9,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-21,False,False,1936.56,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009434,SME_004,Nedbank,ACC-42366980,2024-08-21,22 Aug 2024,CUSTOMER ORDER PAYMENT,REF722197986,,2073.73,4052574.63,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-22,False,False,2073.73,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009435,SME_004,Nedbank,ACC-42366980,2024-08-21,23 Aug 2024,CUSTOMER ORDER PAYMENT,REF338807279,,529.84,4053104.47,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-23,False,False,529.84,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009436,SME_004,Nedbank,ACC-42366980,21/08/2024,22/08/2024,CUSTOMER ORDER PAYMENT,REF735409949,,1167.39,4054271.86,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-22,False,False,1167.39,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009437,SME_004,Nedbank,ACC-42366980,21 Aug 2024,22/08/2024,CUSTOMER ORDER PAYMENT,REF259954997,,1523.15,4055795.01,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-22,False,False,1523.15,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009438,SME_004,Nedbank,ACC-42366980,21 Aug 2024,2024-08-21,CUSTOMER ORDER PAYMENT,REF716006526,,1165.14,4056960.15,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-21,False,False,1165.14,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009439,SME_004,Nedbank,ACC-42366980,21/08/2024,24/08/2024,CUSTOMER ORDER PAYMENT,REF105452008,,1859.76,4058819.91,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-24,False,False,1859.76,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009440,SME_004,Nedbank,ACC-42366980,21/08/2024,2024-08-21,CUSTOMER ORDER PAYMENT,REF548579110,,1222.22,4060042.13,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-21,False,False,1222.22,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009441,SME_004,Nedbank,ACC-42366980,21 Aug 2024,2024-08-24,CUSTOMER ORDER PAYMENT,REF147485372,,518.58,4060560.71,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-24,False,False,518.58,3,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009442,SME_004,Nedbank,ACC-42366980,21 Aug 2024,23/08/2024,CUSTOMER ORDER PAYMENT,REF143012678,,1878.82,4062439.53,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-23,False,False,1878.82,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009443,SME_004,Nedbank,ACC-42366980,2024-08-21,2024-08-22,CUSTOMER ORDER PAYMENT,REF605359412,,1143.5,4063583.03,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-22,False,False,1143.5,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009444,SME_004,Nedbank,ACC-42366980,2024-08-21,21 Aug 2024,CUSTOMER ORDER PAYMENT,REF887564180,,2529.08,4066112.11,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-21,False,False,2529.08,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009445,SME_004,Nedbank,ACC-42366980,21 Aug 2024,21/08/2024,CUSTOMER ORDER PAYMENT,REF925284826,,520.79,4066632.9,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-21,False,False,520.79,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009446,SME_004,Nedbank,ACC-42366980,21/08/2024,2024-08-21,CUSTOMER ORDER PAYMENT,REF641398164,,1156.13,4067789.03,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-21,False,False,1156.13,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009447,SME_004,Nedbank,ACC-42366980,21 Aug 2024,2024-08-23,CUSTOMER ORDER PAYMENT,REF136099794,,2423.6,4070212.63,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-23,False,False,2423.6,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009448,SME_004,Nedbank,ACC-42366980,21 Aug 2024,2024-08-23,CUSTOMER ORDER PAYMENT,REF557089367,,1238.23,4071450.86,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-23,False,False,1238.23,2,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009449,SME_004,Nedbank,ACC-42366980,21/08/2024,2024-08-22,CUSTOMER ORDER PAYMENT,REF670287614,,1674.81,4073125.67,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-22,False,False,1674.81,1,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009450,SME_004,Nedbank,ACC-42366980,21 Aug 2024,02 Sep 2024,CUSTOMER ORDER PAYMENT,REF523398047,,1976.44,4075102.11,ZAR,nedbank_statement_export.csv,2024-08-21,2024-09-02,False,False,1976.44,12,True,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009451,SME_004,Nedbank,ACC-42366980,21/08/2024,2024-08-26,CUSTOMER ORDER PAYMENT,REF614611532,,1115.49,4076217.6,ZAR,nedbank_statement_export.csv,2024-08-21,2024-08-26,False,False,1115.49,5,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009452,SME_004,Nedbank,ACC-42366980,22/08/2024,22/08/2024,CUSTOMER ORDER PAYMENT,REF969426488,,631.94,4076849.54,ZAR,nedbank_statement_export.csv,2024-08-22,2024-08-22,False,False,631.94,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009453,SME_004,Nedbank,ACC-42366980,22 Aug 2024,22/08/2024,CUSTOMER ORDER PAYMENT,REF956864779,,597.31,4077446.85,ZAR,nedbank_statement_export.csv,2024-08-22,2024-08-22,False,False,597.31,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
BT_0009454,SME_004,Nedbank,ACC-42366980,22 Aug 2024,2024-08-22,CUSTOMER ORDER PAYMENT,REF848026005,,345.09,4077791.94,ZAR,nedbank_statement_export.csv,2024-08-22,2024-08-22,False,False,345.09,0,False,CUSTOMER ORDER PAYMENT,False,False,False,1
