ProductName,Category,SubCategory,Revenue,NetRevenue,Profit,UnitsSold,ReturnRate,AvgMargin
Product_39,Home,A,97766.34,82713.5278,28127.85933187464,383,0.04,0.3229691520641432
Product_156,Food,A,97764.73,81885.2374,24721.2176160978,441,0.14035087719298245,0.31064343887612844
Product_148,Food,C,97741.02,82085.6606,28762.889291421907,387,0.10416666666666667,0.3569431282670009
Product_26,Electronics,D,97731.35,85904.743,29931.375279548178,324,0.10869565217391304,0.36045157222333496
Product_100,Beauty,C,97684.54,81854.3211,23884.172165897497,432,0.03773584905660377,0.3105095544166149
Product_180,Home,D,97676.79,86544.1656,25699.49038695189,346,0.04,0.3135062065285351
Product_53,Clothing,C,97670.42,84756.73389999999,27775.65007422307,363,0.16,0.3148378664168769
Product_4,Clothing,A,97661.99,82780.2312,27274.7328494797,430,0.15789473684210525,0.3263373035942553
Product_0,Clothing,D,97660.13,81028.4337,28050.94486143183,397,0.17307692307692307,0.34369145074619734
Product_18,Clothing,C,97651.51,81518.734,23470.284558926927,375,0.10416666666666667,0.3045795417607343
Product_19,Electronics,C,97629.96,85192.4681,26385.368237410297,390,0.057692307692307696,0.33361014028172964
Product_154,Clothing,A,97626.18,80635.1064,26972.50640122988,358,0.041666666666666664,0.3355872954007749
Product_76,Electronics,A,97598.94,84039.3885,26951.987197020637,328,0.09803921568627451,0.318518129400678
Product_121,Home,C,97574.86,83415.7862,25074.630088925773,416,0.07692307692307693,0.31369569371551614
Product_141,Beauty,B,97550.99,82572.0711,27388.78378806502,396,0.20454545454545456,0.34587364747151855
Product_35,Beauty,C,97515.75,83023.8196,24969.55729651078,391,0.0784313725490196,0.31753982257844277
Product_147,Food,C,97502.2,83410.5709,27820.86491478102,390,0.038461538461538464,0.3384508248615445
Product_51,Food,C,97493.15,86199.9046,28806.478205980573,377,0.1,0.32592010762123985
Product_12,Clothing,B,97490.82,80466.92050000001,27169.800645923395,422,0.11666666666666667,0.3441802280602899
Product_18,Food,A,97440.81,85094.4907,27320.761943659363,371,0.06,0.3131792653214283
Product_184,Clothing,B,97427.36,82386.8935,26880.049003698517,378,0.14814814814814814,0.33572049628290873
Product_50,Electronics,D,97419.46,84302.4852,28411.098034916457,386,0.0784313725490196,0.33711708952452474
Product_111,Clothing,D,97415.62,82799.3968,28018.65597840455,347,0.06818181818181818,0.32777845294912245
Product_146,Beauty,C,97383.36,81821.1009,28109.20503937085,385,0.06,0.3359350977962938
Product_156,Electronics,C,97356.85,82471.0973,25919.662914215485,359,0.06,0.321748936698348
Product_183,Electronics,A,97327.59999999999,81922.0527,24269.81802279992,380,0.038461538461538464,0.31097090614877076
Product_170,Food,B,97320.42,81942.9868,27764.42041246503,380,0.11320754716981132,0.3279983144921346
Product_86,Beauty,C,97317.59,81798.1306,27592.935492129935,364,0.07692307692307693,0.33827797428717327
Product_128,Home,B,97301.39,83212.6422,26482.44745120129,344,0.047619047619047616,0.315029690075868
Product_24,Electronics,D,97294.33,79835.0001,26243.406939667184,412,0.1,0.3393842480247004
Product_128,Clothing,A,97287.56,83653.3378,28570.434600758592,384,0.11538461538461539,0.33579924607457523
Product_49,Electronics,D,97261.78,81693.8497,25943.299320647973,370,0.05660377358490566,0.3322544401026908
Product_189,Clothing,D,97235,82004.4057,28639.709858601414,420,0.0847457627118644,0.3264251713119211
Product_173,Clothing,D,97233.42,82060.9294,26468.883907873584,399,0.05454545454545454,0.3253533102076101
Product_189,Food,C,97226.47,82956.5777,23490.246007170448,385,0.05357142857142857,0.2843124230459422
Product_95,Clothing,C,97218.34,83333.6142,27009.630903854562,376,0,0.34650497013014286
Product_99,Food,B,97214.29,82676.1886,25347.367426428184,427,0.057692307692307696,0.31127338384487147
Product_78,Home,B,97209.91,80936.22810000001,26677.444037962534,310,0.11627906976744186,0.32312724145835675
Product_9,Home,A,97198.9,79916.8569,24909.973467199463,341,0.08888888888888889,0.31084144701960237
Product_165,Food,C,97194.66,79698.8332,27086.804684302166,375,0.05660377358490566,0.32755940296422564
Product_158,Beauty,C,97182.99,83055.4411,24677.731947344113,390,0.12,0.30159279749747825
Product_145,Electronics,A,97175.6,86274.1473,26658.151693500335,389,0.0625,0.3233454333132742
Product_114,Food,B,97158.4,83017.2185,30570.47349943032,376,0.14893617021276595,0.3475581906003572
Product_19,Beauty,A,97145.66,83386.7503,24081.1596344017,351,0.06521739130434782,0.3134084958788587
Product_53,Electronics,D,97120.77,82458.8641,25374.61480589511,379,0.09803921568627451,0.3001446780803768
Product_67,Clothing,C,97109.72,83903.7987,26040.77031297827,377,0.05555555555555555,0.326699194840627
Product_64,Electronics,B,97107.46,84513.0163,27414.85288859391,417,0.03773584905660377,0.3378401302344923
Product_170,Clothing,B,97103.93000000001,80341.60339999999,26524.72704684905,374,0.06666666666666667,0.3152782524353463
Product_30,Electronics,D,97103.34,80591.2269,25685.435842872528,428,0.08333333333333333,0.32028479062620663
Product_197,Electronics,B,97102.18,83908.2957,26257.91619001033,335,0.0851063829787234,0.32243075875796884
Product_198,Home,B,97063.56999999999,83409.4494,24636.312532417895,376,0.08,0.29540597067081276
Product_114,Beauty,A,97059.77,82871.9585,25174.05915648662,410,0.09259259259259259,0.3079499694137916
Product_191,Food,D,97058.65,80843.5055,25389.385297016615,362,0.06382978723404255,0.3334984613616255
Product_20,Clothing,D,97054,80055.3701,26485.06179077466,363,0.14285714285714285,0.3210914816069442
Product_61,Electronics,C,97047.95,83180.0631,29020.176528442542,370,0.1590909090909091,0.34159141674581184
Product_181,Home,B,97033.79,81200.2725,26789.123046688524,362,0.061224489795918366,0.3360310522447819
Product_149,Home,B,96993.44,83747.5807,27788.07187854372,375,0.037037037037037035,0.3131163993927705
Product_71,Beauty,C,96987.44,84723.749,29590.447458167822,396,0.0625,0.3424059285678846
Product_161,Beauty,B,96976.99,82109.88990000001,28631.47598932051,385,0.03773584905660377,0.33782033597267963
Product_131,Clothing,D,96975.65000000001,83461.4541,25710.594639662628,382,0.08771929824561403,0.3286068847483059
Product_27,Home,A,96975.31999999999,82123.8299,29120.78038162189,353,0.058823529411764705,0.33724291076596163
Product_55,Food,C,96964.64,83279.8588,27319.364223117802,441,0.10344827586206896,0.3399927398379022
Product_61,Home,B,96959.76,81431.8651,27776.083503379487,398,0.0392156862745098,0.32672992940486323
Product_66,Home,A,96958.16,80173.8877,24692.35565816031,343,0.05555555555555555,0.3174390610099735
Product_57,Clothing,C,96950.44,82429.6372,25015.817811636858,354,0.125,0.30865340842855554
Product_129,Beauty,C,96947.47,82575.7055,24464.143296552666,376,0.02127659574468085,0.31141741415934837
Product_182,Food,A,96943.22,81890.5096,24040.196669009485,361,0.08333333333333333,0.311350005265967
Product_12,Electronics,C,96933.83,82930.5312,27023.49381149988,347,0.125,0.32746944314473847
Product_9,Beauty,D,96926.82,83323.3933,24693.679161756292,377,0.0392156862745098,0.31690568152810844
Product_18,Home,A,96920.34,83686.2464,27333.267453849923,384,0.021739130434782608,0.32900899420121743
Product_4,Beauty,A,96913.14,82342.0637,26614.880650497056,400,0,0.30578975381841855
Product_169,Home,A,96908.24,81561.6201,26170.178228995468,352,0.06521739130434782,0.3403147221179704
Product_0,Home,A,96896.83,84197.4122,29046.4262055143,387,0.020833333333333332,0.3301336900293655
Product_86,Clothing,B,96873.62,78553.4191,26956.027736807653,354,0.021739130434782608,0.3384839171392122
Product_125,Food,C,96865.9,83478.7376,27709.967033714733,390,0.03636363636363636,0.32325983700248945
Product_48,Electronics,B,96849.61,82528.331,29612.52332650751,389,0.07692307692307693,0.3577160652681068
Product_180,Food,B,96848.29000000001,83114.2487,27016.123383364327,350,0.02040816326530612,0.31015188739828253
Product_111,Home,D,96845.73,80240.6904,26321.575726540308,403,0.07407407407407407,0.33411897004431607
Product_52,Food,B,96823.77,85293.1938,30183.09077382399,333,0.14893617021276595,0.3469321619461463
Product_37,Food,A,96816.82,82717.143,27558.0962124734,416,0.05263157894736842,0.328682996222012
Product_199,Clothing,A,96815.73,83627.6268,27861.270504601995,388,0.0625,0.31930359642304895
Product_87,Food,D,96808.64,80482.2144,26513.453595172112,391,0.017241379310344827,0.3333040312030705
Product_11,Clothing,B,96798.84,81450.2371,27486.28687092934,354,0.1320754716981132,0.33251901384247307
Product_128,Food,A,96778,82044.5,30517.464833887756,374,0.058823529411764705,0.34594519449565136
Product_70,Beauty,A,96773.97,84481.4298,29507.392322990614,371,0.08333333333333333,0.34904778378330936
Product_70,Electronics,A,96747.08,81805.5737,26012.473386561236,345,0.061224489795918366,0.3176512816576924
Product_141,Food,A,96742.6,83511.8392,22629.3297519612,440,0.13559322033898305,0.2948788286518188
Product_20,Food,A,96733.8,85154.1499,26621.63762237967,347,0.0425531914893617,0.33098361804953835
Product_94,Electronics,B,96730.17,81711.7082,26833.020743920366,405,0.03773584905660377,0.3211460890578689
Product_4,Home,B,96728.74,83396.3357,24576.7554553576,422,0.125,0.31368262040939965
Product_12,Clothing,C,96717.88,79998.9557,24411.43797835224,397,0.10204081632653061,0.3116075058824941
Product_65,Food,D,96715.19,84028.914,26781.45871195568,326,0,0.30535572400188604
Product_83,Electronics,C,96696.81,83663.0593,29467.96614690519,357,0.1875,0.3437290571774226
Product_119,Beauty,A,96673.08,81870.748,28197.959947055948,352,0.041666666666666664,0.3278625002467991
Product_98,Home,C,96660.1,84967.7182,22188.466965424792,374,0.03508771929824561,0.2919556786965924
Product_144,Electronics,A,96656.16,80164.2554,23699.201023947335,336,0.11627906976744186,0.3172010637172029
Product_185,Food,B,96653.1,83309.7213,26237.75328368354,371,0.09090909090909091,0.3138324144043973
Product_16,Clothing,A,96615.38,82844.072,27315.19482902424,366,0.06896551724137931,0.3299258442201597
Product_46,Home,C,96570.45999999999,82352.7036,24131.795026188855,344,0.019230769230769232,0.31468862093040434
Product_171,Home,C,96565.15,81253.5892,27716.204604492876,398,0.09803921568627451,0.3300420239565338
Product_69,Beauty,B,96564.79000000001,81604.4919,25553.031892386727,402,0.09259259259259259,0.32506670719288105
Product_54,Food,C,96561.06,85100.2432,28773.732718734947,365,0.06666666666666667,0.35684401721013864
Product_199,Beauty,A,96548.3,80124.7255,25459.19969452926,381,0.061224489795918366,0.32305668378608215
Product_173,Beauty,B,96548.09,80601.0005,26181.2657301888,353,0.16666666666666666,0.327448952277288
Product_180,Beauty,B,96543.39,82684.0387,27856.769193411346,360,0.06521739130434782,0.3186288840726866
Product_116,Electronics,B,96537.66,80349.4816,22795.76821760905,437,0.07142857142857142,0.2983458346226792
Product_84,Home,A,96530.11,83181.277,30777.891007067512,369,0.020833333333333332,0.3459525099429074
Product_102,Beauty,A,96513.85,81267.2214,26638.12701851055,350,0.07547169811320754,0.3383908899453555
Product_40,Food,C,96492,79779.5486,24739.68671844177,398,0.03636363636363636,0.3294364137100583
Product_68,Home,C,96486.16,82476.5906,27497.2315390703,370,0.06521739130434782,0.3332984320604436
Product_110,Home,A,96483.87,83312.2583,25505.767051882533,375,0.11627906976744186,0.3180485409676159
Product_158,Beauty,A,96479.44,79321.3673,26015.36568659304,363,0.12,0.32663818344983325
Product_29,Food,B,96466.52,84543.6302,27834.207645602943,410,0.1,0.3162454094423858
Product_27,Beauty,B,96454.93,80713.7178,26486.888087205494,337,0.058823529411764705,0.32640253610124786
Product_121,Beauty,C,96445.56,83390.2539,26664.599853690193,306,0.11904761904761904,0.32505338024771524
Product_158,Home,B,96435.95,80643.8689,27495.16142599142,378,0.07692307692307693,0.33090934152202583
Product_56,Food,B,96431.02,82239.424,27448.879566759068,394,0.08,0.32789483171107453
Product_58,Electronics,A,96430.66,83902.7951,25980.683132992177,377,0.07272727272727272,0.31111544126303936
Product_88,Food,A,96409.51,82410.6673,27931.284680565066,380,0.09615384615384616,0.33430372393816327
Product_163,Clothing,B,96408.56,81550.8883,27131.059888865904,411,0.08771929824561403,0.32528048242688096
Product_152,Home,C,96360.75,82552.177,23526.25144724162,378,0.04,0.29117821140364625
Product_1,Food,C,96341.27,82293.4129,26729.7457353689,394,0.05555555555555555,0.3225959988577556
Product_91,Beauty,B,96333.65,80361.1945,28008.885006250017,394,0.12,0.3315687159473171
Product_15,Home,B,96326.84,83305.8211,27432.583174537573,376,0.09090909090909091,0.32641893640668657
Product_13,Home,D,96324.39,83066.0165,26901.4685175577,464,0.07017543859649122,0.32734680923146664
Product_122,Food,B,96277.83,81524.1899,24629.052201758976,393,0.07692307692307693,0.3142017936689546
Product_120,Food,B,96258.98,83724.5528,27010.74405055912,418,0.05357142857142857,0.33697130417084376
Product_171,Beauty,D,96229.58,80854.9675,26233.652641235032,392,0.0625,0.3416039378590026
Product_106,Beauty,C,96217.01000000001,83697.4504,27127.29418646155,333,0,0.3206677686284608
Product_81,Electronics,A,96215.07,82012.1136,26451.669647563052,378,0.0425531914893617,0.317437326933749
Product_198,Electronics,C,96207.59,82305.9394,27683.78199668178,365,0.16326530612244897,0.34028932491163516
Product_37,Food,D,96205.59,79137.141,23585.390374154485,426,0.08771929824561403,0.3147485307224621
Product_64,Beauty,C,96188.21,82380.6779,26770.870419633313,371,0.044444444444444446,0.3224739301034049
Product_138,Clothing,A,96174.45999999999,82355.9324,25408.20226790623,363,0.05660377358490566,0.30205906926087406
Product_65,Food,A,96162.11,83953.1511,27761.75123989075,380,0.07407407407407407,0.316844923576233
Product_52,Electronics,D,96147.91,81201.7543,24376.687154925457,364,0.1590909090909091,0.30675451769833556
Product_42,Electronics,C,96124.15000000001,80727.4538,27291.51093971441,386,0.0784313725490196,0.3314832531220419
Product_166,Food,D,96122.12,83339.3563,28416.518969914672,375,0.06382978723404255,0.3385301973205479
Product_198,Food,A,96120.51,81920.8074,25089.67708426548,341,0.046511627906976744,0.29846002892311946
Product_1,Beauty,C,96113.92,83239.5437,29777.02606154119,414,0.037037037037037035,0.3551466766318685
Product_141,Home,B,96082.99,81015.1318,28264.17412480765,355,0.044444444444444446,0.3360612349856855
Product_41,Home,C,96081.4,81868.2558,26169.753967755085,421,0.10344827586206896,0.31110172971641414
Product_68,Beauty,A,96076.18,81784.3355,24438.86746337124,400,0.05660377358490566,0.3073657997232831
Product_102,Electronics,D,96070.99,81765.8392,26170.340741584932,414,0.10909090909090909,0.33275427698301713
Product_97,Electronics,A,96056.09,82779.6039,27953.853147352827,396,0.11538461538461539,0.33453018269073004
Product_32,Home,B,96039.62,80988.3216,28387.250442985674,381,0.057692307692307696,0.3370177182107668
Product_189,Home,C,96026.55,82504.3348,26600.009705351564,400,0.02127659574468085,0.329203745162562
Product_25,Home,C,96025.73,80050.9598,26495.945840744404,339,0.0392156862745098,0.3164008345198753
Product_23,Home,C,96023.67,82823.7265,30979.441988591367,404,0.022222222222222223,0.36453946462555226
Product_18,Clothing,B,96012.82,79271.057,24428.24964441138,353,0.14583333333333334,0.29240929948475775
Product_109,Electronics,C,96003.13,81611.8155,28116.478185233012,382,0.057692307692307696,0.3219315199379282
Product_176,Clothing,B,96001.6,81109.165,24819.910375490846,381,0.08620689655172414,0.3143966167816217
Product_0,Electronics,D,95993.35,84578.2574,27575.498580946616,366,0.08163265306122448,0.32141229361333945
Product_190,Food,C,95991,80386.7514,24625.41262603201,383,0.0196078431372549,0.3157393156795449
Product_148,Beauty,A,95984.89,78944.3919,23967.703982668176,366,0.11764705882352941,0.29729959458690397
Product_79,Clothing,B,95981.02,80073.2066,26287.00927240453,396,0.05357142857142857,0.33150091783010166
Product_188,Food,D,95978.16,83059.4929,26388.798892731986,416,0.15384615384615385,0.3245494594250613
Product_27,Clothing,B,95978.14,79538.743,26428.730300961026,392,0.14583333333333334,0.3115450249127393
Product_139,Electronics,D,95970.67,84009.8797,27392.79772379055,342,0.06818181818181818,0.3321443864594666
Product_135,Electronics,D,95969.04,80788.26819999999,25928.048232906993,350,0.12244897959183673,0.3360017780867429
Product_169,Home,C,95967.45999999999,80441.6854,24616.575759934436,405,0.07407407407407407,0.30609260116584347
Product_78,Clothing,C,95937,81627.9557,28948.041694086194,355,0.04081632653061224,0.344071048245521
Product_63,Home,C,95936.74,81282.4841,25943.694347508434,376,0.02040816326530612,0.3091651436889681
Product_144,Home,D,95925.83,82955.9805,28709.552652933802,356,0.11363636363636363,0.35165064342547414
Product_157,Food,D,95901.78,79514.4645,25250.07201972096,356,0.020833333333333332,0.31758601170494294
Product_42,Clothing,B,95887.15,81750.5197,28756.334713051107,422,0.05660377358490566,0.3409810915669572
Product_96,Food,B,95883.93000000001,80574.7027,23400.566259028365,352,0.14285714285714285,0.31601329314951054
Product_176,Home,A,95870.59,81804.3995,27603.611333294615,372,0.08928571428571429,0.34148641141321817
Product_8,Electronics,B,95868.3,81448.8045,25699.02023717434,422,0.08771929824561403,0.32336011169384943
Product_134,Electronics,D,95847.92,82038.5387,25297.573284531933,338,0.12,0.309268765164408
Product_99,Food,A,95846.05,81131.3726,26867.99245819427,333,0.06818181818181818,0.3337026932818976
Product_146,Food,B,95844.66,83480.76,24499.870736128985,406,0.043478260869565216,0.31384288660028964
Product_126,Home,B,95843.73,84870.5898,26820.713407236544,357,0.13725490196078433,0.31083488386956587
Product_74,Beauty,B,95826.07,80280.4821,28347.95712226174,397,0.07547169811320754,0.33713257811613845
Product_197,Home,B,95822.22,83101.2961,25968.81853944385,384,0.058823529411764705,0.3099430568731519
Product_77,Home,B,95821.24,80675.9423,27394.17062393758,335,0.08888888888888889,0.31695848896574735
Product_166,Electronics,A,95796.84,82666.2231,26115.110833401082,406,0.16071428571428573,0.3167245304626484
Product_0,Home,C,95792.11,82039.3885,25793.050309497896,411,0.1,0.3196852989397166
Product_188,Electronics,D,95734.96,81572.0882,29343.019084841653,442,0.05555555555555555,0.3341197318940845
Product_178,Food,D,95724.53,85144.539,30490.075900445325,357,0.09090909090909091,0.3356499352475136
Product_16,Home,A,95707.33,77934.6727,25305.7448549243,362,0.09090909090909091,0.3340633107837257
Product_188,Electronics,A,95703.68,80855.9995,26324.82098697174,357,0.11764705882352941,0.33924666234019163
Product_120,Clothing,D,95700.13,82407.7665,27932.894771698087,361,0.06666666666666667,0.3345260278325069
Product_96,Food,C,95687.93,80223.8172,25379.420982125026,328,0.09090909090909091,0.3134292655957362
Product_161,Home,D,95674.11,79613.5138,26967.412480028815,385,0.058823529411764705,0.3422038205193682
Product_86,Home,A,95663.34999999999,80222.2985,28392.925177809077,361,0.0851063829787234,0.3258475543319005
Product_169,Electronics,D,95639.54,79202.8961,27608.272310685566,314,0.024390243902439025,0.339985597202892
Product_110,Food,C,95629.09,81824.1182,29223.6718444208,426,0.0847457627118644,0.34831232855818056
Product_31,Home,D,95624.75,80881.5749,23898.130983280593,449,0.08196721311475409,0.30467198871136336
Product_106,Home,B,95609.8,81582.5783,27587.86834381191,342,0.0425531914893617,0.3189330223639312
Product_124,Electronics,C,95603.48,80072.786,25841.129214684875,395,0.019230769230769232,0.3208379726941247
Product_19,Beauty,D,95596.53,82645.6489,27516.548921610094,381,0.10416666666666667,0.32088789311953725
Product_53,Home,D,95576.64,79277.8181,24549.388020343307,393,0.1568627450980392,0.3107952671412627
Product_152,Clothing,C,95565.71,76662.4659,24777.989802884258,351,0,0.3204156053158889
Product_176,Home,D,95557.72,77834.2867,23855.097027687883,345,0.14583333333333334,0.32243984882257415
Product_37,Food,C,95556.37,83558.7564,26262.167635155645,302,0.04878048780487805,0.320582808038596
Product_188,Food,C,95541.09,82287.2104,25529.91475239531,397,0.08,0.31195620048751477
Product_158,Clothing,D,95526.17,79491.5008,26765.248118321022,371,0.07407407407407407,0.33333540657878014
Product_151,Home,A,95513.34,80250.968,28580.890857655995,372,0.043478260869565216,0.3374734752570911
Product_90,Beauty,C,95495.85,79415.0563,24072.50217047221,344,0.125,0.3046893151590587
Product_90,Food,A,95492.81,81402.9446,23485.137221227793,387,0.06521739130434782,0.29576151138231677
Product_139,Clothing,A,95491.89,81428.4854,28249.904748410485,365,0.09615384615384616,0.34609269230920436
Product_106,Clothing,A,95483.31999999999,81833.08439999999,26606.24797741456,382,0.07142857142857142,0.3227266237097151
Product_40,Electronics,C,95470.72,80845.6356,26150.003776668025,405,0.0784313725490196,0.3301515207361229
Product_72,Clothing,B,95470.07,79357.2225,25497.482030923416,374,0.044444444444444446,0.32056973379491477
Product_157,Electronics,A,95458.37,80566.5537,26192.807967143133,410,0.2037037037037037,0.33413127253869557
Product_110,Electronics,D,95410.86,83086.6848,29421.286571763932,404,0.05555555555555555,0.3431741296835752
Product_83,Clothing,A,95395.88,80406.3961,27331.934837901157,386,0.08,0.3424957369971862
Product_47,Home,D,95393.62,81074.3601,28174.167528260165,413,0.03636363636363636,0.33643086197356115
Product_87,Beauty,D,95389.04000000001,78852.07400000001,23132.169118348163,363,0.12244897959183673,0.31918211864065216
Product_0,Clothing,B,95388.67,82236.5287,26476.148505731686,364,0.11538461538461539,0.32563135300364326
Product_119,Food,A,95314.42,82036.723,25911.59303848248,361,0.061224489795918366,0.31014203912068056
Product_49,Clothing,A,95307.86,81547.9697,27009.07361632952,371,0.09259259259259259,0.331218690897861
Product_95,Beauty,A,95298.64,80211.01729999999,25514.40003836732,355,0.06382978723404255,0.31728059465530006
Product_150,Food,D,95285.03,80417.4769,24458.64071186602,332,0.09090909090909091,0.3089568148937681
Product_181,Electronics,D,95278.37,80734.5286,27348.773164683345,396,0.05660377358490566,0.3349358829734122
Product_149,Clothing,A,95275.68,81512.9317,29828.262753114686,348,0.0851063829787234,0.344726830601331
Product_5,Clothing,A,95273.58,79368.0016,24364.037365699965,336,0.061224489795918366,0.2939617337745289
Product_13,Beauty,D,95270.01,80999.2686,23503.050832508157,390,0.0784313725490196,0.2958530113166265
Product_76,Beauty,A,95267.34,79676.8899,25393.351920250454,407,0.1320754716981132,0.31122121685124116
Product_70,Clothing,D,95263.57,81537.5859,29635.52730519416,390,0.10909090909090909,0.3609121220343323
Product_195,Home,A,95255.84,81613.61200000001,27713.838058672467,391,0.06382978723404255,0.3211528023215918
Product_126,Beauty,C,95241.88,82624.67880000001,27942.457348534193,425,0.01694915254237288,0.33725807353916853
Product_43,Beauty,A,95206.23,81576.1581,25684.33408793836,365,0.0784313725490196,0.3180406324470615
Product_113,Clothing,D,95198.86,82530.2164,25680.09949049613,447,0.07142857142857142,0.3123815562838493
Product_179,Food,C,95189.92,81648.8972,29766.46129648124,411,0.09615384615384616,0.35255799769554796
Product_147,Food,B,95185.79,83318.2125,28256.66262140801,440,0.15254237288135594,0.3257239628633246
Product_88,Home,B,95179.09,81738.8962,25096.180689951914,370,0.061224489795918366,0.2931028173372044
Product_42,Food,A,95175.45,82659.4211,27489.297694769615,371,0.14893617021276595,0.32384321810491773
Product_14,Food,D,95151.92,80631.0492,26579.659447759706,364,0.0851063829787234,0.3324803883038777
Product_165,Beauty,D,95150.4,82325.3455,26025.4274457362,348,0.06521739130434782,0.3177889725449736
Product_156,Beauty,B,95144.63,82529.8914,24090.278298289075,369,0.09259259259259259,0.30505554597270085
Product_33,Home,B,95143.4,82426.5625,28326.42922289812,405,0.04081632653061224,0.3504550289298311
Product_147,Food,A,95113.58,78945.4876,23336.471767784595,406,0.11290322580645161,0.3006077283922018
Product_12,Home,B,95113.06,79566.7321,23750.686475564627,361,0.06521739130434782,0.30398630893416884
Product_20,Home,C,95090.58,80549.9346,26915.36112790509,360,0.1,0.32568815642192167
Product_187,Beauty,D,95076.6,80038.8165,28367.268185187244,337,0.13333333333333333,0.3528505072627003
Product_45,Home,B,95053.76,81593.328,25501.45061963583,364,0.13725490196078433,0.30995850655240686
Product_142,Electronics,D,95043.01,81770.9784,26724.03237326847,367,0.058823529411764705,0.33224957747404305
Product_21,Clothing,C,95028.98,79996.6062,28116.830363293197,403,0.1,0.3270353100273075
Product_7,Clothing,C,95020.09,80330.055,26176.03406013977,375,0.02040816326530612,0.32737239351039626
Product_95,Electronics,D,94981.79,77790.8868,28463.61835145233,325,0,0.34711132811470935
Product_131,Electronics,D,94978.52,81324.5986,25347.44101090516,387,0.12727272727272726,0.3102525965439206
Product_24,Food,A,94953.95999999999,82464.8703,25337.015611426454,401,0.0625,0.29977265242256396
Product_42,Home,B,94948.88,79682.70169999999,26828.637999646562,379,0.08163265306122448,0.3439527833329637
Product_47,Beauty,C,94931.47,82967.2228,27137.831192914844,359,0.09090909090909091,0.32894951641317105
Product_59,Clothing,A,94929.45,78841.0443,26939.173331763734,350,0.06521739130434782,0.33257462117309455
Product_154,Home,A,94921.89,80116.9646,27411.334055473464,360,0.10638297872340426,0.3223174286209911
Product_126,Beauty,D,94915.09,78139.7612,24811.959666663937,357,0.046511627906976744,0.3236311287170673
Product_75,Electronics,A,94909.08,79713.2187,24647.9974512994,346,0.11363636363636363,0.31713381267873025
Product_173,Beauty,D,94904.44,79502.7866,23621.62476862345,336,0.08163265306122448,0.31749685983803544
Product_29,Clothing,C,94894.9,80418.3826,24302.55349653602,397,0.11764705882352941,0.3129856075897346
Product_91,Clothing,A,94893.81999999999,81755.6769,25137.299359149656,318,0,0.3131228397663568
Product_83,Clothing,B,94892.58,82055.8251,26800.391780581205,405,0.19230769230769232,0.3154318963282919
Product_133,Beauty,D,94878.03,82499.6893,25116.812348413583,378,0.13953488372093023,0.3138202698916271
Product_97,Food,C,94872.07,81012.4229,27470.256684646483,375,0.07547169811320754,0.340853948501988
Product_112,Clothing,C,94863.74,79335.6425,26360.16852993289,384,0.1111111111111111,0.33555349619334224
Product_34,Electronics,B,94862.46,77991.779,23669.708401003667,375,0.08333333333333333,0.3069354691365251
Product_42,Clothing,A,94855.89,79240.9773,27242.676439517047,361,0.10416666666666667,0.33674862816630996
Product_146,Electronics,D,94848.53,81232.4521,26369.120338172514,395,0.09615384615384616,0.32834152708760334
Product_0,Food,A,94827.64,80113.0572,28029.02122349113,368,0.03571428571428571,0.34590537084708384
Product_190,Clothing,D,94817.77,84354.61349999999,24979.15194243687,391,0.1206896551724138,0.31018412788134586
Product_66,Food,D,94803.19,81161.156,27966.915061060747,387,0.020833333333333332,0.3322973687134859
Product_69,Home,C,94784.17,80557.9949,25640.506521343206,378,0.09803921568627451,0.3222902715589198
Product_48,Beauty,B,94777.19,78442.1042,26570.920841002142,335,0.1,0.341962438544733
Product_43,Food,B,94765.86,81170.9136,27818.715649631406,348,0.0392156862745098,0.33358948890838597
Product_134,Electronics,A,94761.45,83318.2764,27959.370099239717,359,0.06382978723404255,0.31954420823782204
Product_178,Beauty,D,94741.65,80127.4141,25571.019964366777,408,0.043478260869565216,0.3231343212992998
Product_49,Food,C,94731.8,81795.9812,27748.672948974177,365,0.058823529411764705,0.3393283746158208
Product_199,Clothing,B,94731.19,80050.503,26758.430285447277,335,0.13636363636363635,0.31822046732744524
Product_22,Beauty,C,94716.93,81501.7009,26139.561670056984,405,0.05454545454545454,0.33017206421970363
Product_130,Food,B,94698.68000000001,81800.9977,27958.485784562683,362,0.043478260869565216,0.32519577849783476
Product_1,Home,B,94693.72,80042.4958,26690.342636721605,378,0.07547169811320754,0.3229618563662458
Product_35,Home,A,94691.6,77155.2649,24727.5850240764,404,0.05555555555555555,0.31300008042591315
Product_64,Beauty,D,94684.29,81995.518,27070.227363095684,468,0.08620689655172414,0.35164359173407533
Product_101,Food,B,94653.9,82222.8817,23459.47406123939,396,0.10909090909090909,0.29931494122660257
Product_174,Clothing,B,94621.13,80236.0773,25169.951801914733,345,0,0.3080579495074293
Product_3,Food,B,94619.2,81275.962,25214.714310254145,421,0.1320754716981132,0.31771617099101807
Product_63,Food,D,94614.36,80680.4186,27556.56493294033,380,0.14545454545454545,0.3344344320623477
Product_40,Electronics,B,94605.42,79342.8889,25737.614361172044,383,0.04081632653061224,0.31658975675674766
Product_12,Electronics,D,94591.67,83034.53540000001,23748.401229455703,339,0.08888888888888889,0.3047104058216252
Product_185,Home,A,94566.06,80925.3934,24962.10103786211,462,0.08771929824561403,0.31392219880964767
