business_id,transaction_date,fe_transaction_count,transaction_amount_sum,transaction_amount_squared_sum,transaction_balance_sum,fe_transaction_balance_min,fe_transaction_amount_total,fe_transaction_amount_mean,fe_transaction_amount_std,fe_transaction_balance_mean,fe_unpaid_transaction_count,fe_bounced_transaction_count,fe_reversed_transaction_count,fe_paid_transaction_count,fe_transaction_type_bank fee_count,fe_transaction_type_card purchase_count,fe_transaction_type_cash deposit_count,fe_transaction_type_credit - sales/eft in_count,fe_transaction_type_debit order_count,fe_transaction_type_eft payment_count,fe_transaction_type_interest charge_count,fe_transaction_type_loan repayment_count,fe_unpaid_transaction_rate,fe_bounced_transaction_rate,fe_reversed_transaction_rate
SME101295,2024-02-27,126,65451.95,56640453.8417,-39412.06,-5523.49,65451.95,519.4599206349206,425.5893710073052,-312.794126984127,10,3,4,109,8,24,6,30,29,20,2,7,0.07936507936507936,0.023809523809523808,0.031746031746031744
SME102052,2024-02-27,111,1465647.96,24366848918.4148,35260677.25,131187.85,1465647.96,13204.035675675676,6751.687308701921,317663.759009009,4,8,1,98,9,15,10,34,20,18,5,0,0.036036036036036036,0.07207207207207207,0.009009009009009009
SME102052,2024-02-27,112,1472956.11,24420257974.8373,35716063.86,131187.85,1472956.11,13151.393839285714,6744.254855190243,318893.42732142855,4,8,1,99,9,15,10,34,20,19,5,0,0.03571428571428571,0.07142857142857142,0.008928571428571428
SME102052,2024-02-27,113,1480710.56,24480389469.6398,36163696.02,131187.85,1480710.56,13103.633274336284,6733.247270317516,320032.708141593,4,8,1,100,9,16,10,34,20,19,5,0,0.035398230088495575,0.07079646017699115,0.008849557522123894
SME102495,2024-02-27,62,244380.03,1149891260.9455,5022183.53,47391.52,244380.03,3941.613387096774,1749.190272427192,81002.96016129032,3,4,4,51,5,10,5,21,9,5,2,5,0.04838709677419355,0.06451612903225806,0.06451612903225806
SME102495,2024-02-27,63,250077.67,1182354362.5151,5115746.95,47391.52,250077.67,3969.4868253968257,1749.0750833408927,81202.33253968254,3,4,4,52,5,10,5,22,9,5,2,5,0.047619047619047616,0.06349206349206349,0.06349206349206349
SME102495,2024-02-27,64,253274.32,1192572933.7376,5209310.37,47391.52,253274.32,3957.41125,1737.8251799554816,81395.47453125,3,5,4,52,5,11,5,22,9,5,2,5,0.046875,0.078125,0.0625
SME103303,2024-02-27,66,230787.88,884207581.1154001,3291549.96,37504.23,230787.88,3496.786060606061,1089.7546609890323,49871.96909090909,4,6,2,54,2,8,7,19,13,11,3,3,0.06060606060606061,0.09090909090909091,0.030303030303030304
SME103340,2024-02-27,24,36713.64,67492510.1846,354431.77,9213.9,36713.64,1529.735,701.8723437504424,14767.990416666667,0,2,0,22,1,5,2,7,5,2,1,1,0.0,0.08333333333333333,0.0
SME103340,2024-02-27,25,36731.16,67492817.135,378787.44,9213.9,36731.16,1469.2464000000002,750.7133423500167,15151.4976,0,2,0,23,2,5,2,7,5,2,1,1,0.0,0.08,0.0
SME103340,2024-02-27,26,37095.44,67625517.0534,402778.83,9213.9,37095.44,1426.7476923076924,766.8033291075757,15491.493461538463,0,2,0,24,2,6,2,7,5,2,1,1,0.0,0.07692307692307693,0.0
SME104120,2024-02-27,129,311206.77999999997,853288649.9254,1442702.04,-3803.41,311206.77999999997,2412.4556589147282,894.9340601659272,11183.736744186046,5,7,5,112,11,16,9,44,22,21,3,3,0.03875968992248062,0.05426356589147287,0.03875968992248062
SME104120,2024-02-27,130,314439.22,863737318.279,1479508.11,-3803.41,314439.22,2418.7632307692306,894.354795938049,11380.831615384615,5,7,5,113,11,16,10,44,22,21,3,3,0.038461538461538464,0.05384615384615385,0.038461538461538464
SME104120,2024-02-27,131,316085.51,866447589.0431,1514667.89,-3803.41,316085.51,2412.866488549618,893.4610940175063,11562.35030534351,5,7,5,114,11,16,10,44,22,21,3,4,0.03816793893129771,0.05343511450381679,0.03816793893129771
SME104120,2024-02-27,132,318648.43,873016147.9695,1552390.59,-3803.41,318648.43,2414.0032575757577,890.1402236567844,11760.534772727273,5,7,5,115,11,16,10,45,22,21,3,4,0.03787878787878788,0.05303030303030303,0.03787878787878788
SME104120,2024-02-27,133,320824.42,877751080.4496,1592289.28,-3803.41,320824.42,2412.213684210526,887.0022048104483,11972.09984962406,5,7,5,116,11,16,10,46,22,21,3,4,0.03759398496240601,0.05263157894736842,0.03759398496240601
SME104210,2024-02-27,76,166676.35,423782822.9649,3036344.54,29852.38,166676.35,2193.109868421053,881.2360633224122,39951.90184210526,4,3,2,67,5,13,5,24,10,11,4,4,0.05263157894736842,0.039473684210526314,0.02631578947368421
SME104210,2024-02-27,77,168647.34,427667624.545,3083311.52,29852.38,168647.34,2190.225194805195,875.7851472890673,40043.00675324675,4,3,2,68,5,13,5,24,11,11,4,4,0.05194805194805195,0.03896103896103896,0.025974025974025976
SME104210,2024-02-27,78,171326.68,434846487.3806,3132957.84,29852.38,171326.68,2196.4958974358974,871.8404003182613,40166.126153846155,4,3,2,69,5,13,5,25,11,11,4,4,0.05128205128205128,0.038461538461538464,0.02564102564102564
SME104210,2024-02-27,79,173032.23,437755388.1831,3180898.61,29852.38,173032.23,2190.2813924050633,867.992928954322,40264.539367088604,4,3,2,70,5,14,5,25,11,11,4,4,0.05063291139240506,0.0379746835443038,0.02531645569620253
SME104210,2024-02-27,80,174833.59,441000286.0327,3228839.38,29852.38,174833.59,2185.419875,863.5772203794008,40360.492249999996,5,3,2,70,5,14,5,25,11,12,4,4,0.0625,0.0375,0.025
SME104876,2024-02-27,63,350264.35,2447338253.6785,12466967.42,130935.55,350264.35,5559.751587301587,2839.682733842734,197888.37174603174,6,0,3,54,2,13,4,24,8,6,4,2,0.09523809523809523,0.0,0.047619047619047616
SME104876,2024-02-27,64,358870.94,2521411645.1066,12721771.89,130935.55,358870.94,5607.3584375,2842.6838752607296,198777.68578125,6,0,3,55,2,13,4,25,8,6,4,2,0.09375,0.0,0.046875
SME105276,2024-02-27,71,113533.47,220835770.3627,2255450.6,16935.9,113533.47,1599.0629577464788,749.1767293052789,31766.90985915493,6,3,4,58,5,8,6,25,9,15,1,2,0.08450704225352113,0.04225352112676056,0.056338028169014086
SME105565,2024-02-27,72,215582.05,805932495.5529,4011413.5,24060.37,215582.05,2994.195138888889,1503.2254964294198,55714.07638888889,2,4,5,61,3,13,9,20,13,8,5,1,0.027777777777777776,0.05555555555555555,0.06944444444444445
SME105565,2024-02-27,73,219466.29,821019815.9305,4098215.0,24060.37,219466.29,3006.3875342465753,1496.3803432837715,56139.931506849316,2,4,5,62,3,13,9,21,13,8,5,1,0.0273972602739726,0.0547945205479452,0.0684931506849315
SME105565,2024-02-27,74,221131.91,823794105.9149,4183350.88,24060.37,221131.91,2988.2690540540543,1494.24678601204,56531.76864864865,2,4,5,63,3,13,9,21,13,9,5,1,0.02702702702702703,0.05405405405405406,0.06756756756756757
SME106033,2024-02-27,112,584618.88,3442510440.8238,10731062.45,58583.51,584618.88,5219.811428571428,1876.6227323706257,95813.0575892857,11,2,8,91,7,14,8,31,19,21,6,6,0.09821428571428571,0.017857142857142856,0.07142857142857142
SME106033,2024-02-27,113,592332.49,3502010220.0559,10838134.72,58583.51,592332.49,5241.880442477876,1882.8979499712807,95912.69663716815,11,2,8,92,7,14,8,32,19,21,6,6,0.09734513274336283,0.017699115044247787,0.07079646017699115
SME107601,2024-02-27,33,113816.2,442935450.9298,998965.04,8141.27,113816.2,3448.9757575757576,1254.8174208625692,30271.66787878788,2,1,0,30,2,6,0,9,9,6,1,0,0.06060606060606061,0.030303030303030304,0.0
SME108373,2024-02-27,80,465513.97000000003,3126682720.6087,8764584.08,60922.91,465513.97000000003,5818.924625000001,2299.9505148616813,109557.301,3,2,2,73,1,15,12,19,11,17,3,2,0.0375,0.025,0.025
SME108454,2024-02-27,17,54888.1,201451049.0248,462858.71,16843.99,54888.1,3228.711764705882,1230.6805742262864,27226.982941176473,0,1,1,15,1,3,2,7,1,3,0,0,0.0,0.058823529411764705,0.058823529411764705
SME108581,2024-02-27,43,2269167.86,138049497680.0908,50538061.58,885803.8,2269167.86,52771.34558139535,20875.1711471943,1175303.7576744186,2,2,2,37,1,4,8,12,10,5,3,0,0.046511627906976744,0.046511627906976744,0.046511627906976744
SME108581,2024-02-27,44,2342751.75,143464086547.6229,52059993.23,885803.8,2342751.75,53244.357954545456,20868.232099926383,1183181.6643181818,2,3,2,37,1,4,8,13,10,5,3,0,0.045454545454545456,0.06818181818181818,0.045454545454545456
SME109854,2024-02-27,59,180871.94,658117338.6182,425611.13,-15293.23,180871.94,3065.626101694915,1336.69431608548,7213.747966101695,1,4,0,54,9,5,6,19,8,10,0,2,0.01694915254237288,0.06779661016949153,0.0
SME110284,2024-02-27,75,236488.75,954028393.6489,3501589.6,30574.18,236488.75,3153.1833333333334,1677.9009112420338,46687.861333333334,2,2,0,71,8,8,7,18,17,11,1,5,0.02666666666666667,0.02666666666666667,0.0
SME110284,2024-02-27,76,239104.34,960869704.697,3567937.72,30574.18,239104.34,3146.109736842105,1667.817785817922,46946.54894736842,2,2,0,72,8,8,7,18,17,12,1,5,0.02631578947368421,0.02631578947368421,0.0
SME110344,2024-02-27,24,118068.05,648381454.3933,944540.8099999999,22080.79,118068.05,4919.502083333334,1713.6972037749,39355.86708333333,2,0,3,19,0,2,2,10,5,4,1,0,0.08333333333333333,0.0,0.125
SME110432,2024-02-27,66,241003.58000000002,1073811777.9618,3894503.12,33117.67,241003.58000000002,3651.569393939394,1726.581689145328,59007.62303030303,1,1,1,63,3,7,2,21,18,11,2,2,0.015151515151515152,0.015151515151515152,0.015151515151515152
SME110895,2024-02-27,32,177564.1,1139689210.2347999,2636720.32,61290.21,177564.1,5548.878125,2231.7912663951474,82397.51,1,1,0,30,2,6,4,9,4,5,0,2,0.03125,0.03125,0.0
SME100113,2024-02-28,31,104734.26,383379194.0494,655809.03,3858.99,104734.26,3378.5245161290322,992.1681470525001,21155.13,0,1,2,28,1,4,5,5,7,7,0,2,0.0,0.03225806451612903,0.06451612903225806
SME100543,2024-02-28,28,406469.96,6657362078.3954,5553331.12,168693.99,406469.96,14516.784285714286,5294.040501504831,198333.2542857143,1,0,1,26,3,2,3,10,3,4,1,2,0.03571428571428571,0.0,0.03571428571428571
SME100543,2024-02-28,29,416589.64,6759770001.6978,5783998.92,168693.99,416589.64,14365.16,5262.377140592991,199448.23862068966,1,0,1,27,3,2,3,10,4,4,1,2,0.034482758620689655,0.0,0.034482758620689655
SME101253,2024-02-28,49,157599.05,583805518.7219,2789884.0,26879.94,157599.05,3216.3071428571425,1265.8871107136035,56936.4081632653,1,1,2,45,2,8,6,19,5,5,2,2,0.02040816326530612,0.02040816326530612,0.04081632653061224
SME101253,2024-02-28,50,160114.27,590131850.3702999,2864115.78,26879.94,160114.27,3202.2853999999998,1256.8202607003834,57282.315599999994,1,1,2,46,2,9,6,19,5,5,2,2,0.02,0.02,0.04
SME101703,2024-02-28,39,24549.7,27682600.2258,200049.84,983.92,24549.7,629.4794871794873,567.2896702602125,5129.483076923077,2,1,1,35,1,3,4,17,7,6,1,0,0.05128205128205128,0.02564102564102564,0.02564102564102564
SME102052,2024-02-28,114,1488177.78,24536148844.1682,36603860.96,131187.85,1488177.78,13054.191052631579,6724.142070332059,321086.4996491228,4,8,1,101,9,17,10,34,20,19,5,0,0.03508771929824561,0.07017543859649122,0.008771929824561403
SME102052,2024-02-28,115,1496185.19,24600267459.0763,37036018.49,131187.85,1496185.19,13010.305999999999,6711.106469096232,322052.3346956522,4,8,1,102,9,18,10,34,20,19,5,0,0.034782608695652174,0.06956521739130435,0.008695652173913044
SME103303,2024-02-28,67,233485.92,891487000.957,3340431.54,37504.23,233485.92,3484.8644776119404,1085.8610068321057,49857.18716417911,4,6,2,55,2,9,7,19,13,11,3,3,0.05970149253731343,0.08955223880597014,0.029850746268656716
SME103340,2024-02-28,27,37698.19,67988824.6159,426167.47,9213.9,37698.19,1396.2292592592594,768.4527090395343,15783.98037037037,0,2,0,25,2,6,2,7,5,3,1,1,0.0,0.07407407407407407,0.0
SME104120,2024-02-28,134,323043.13,882673754.5137,1634406.68,-3803.41,323043.13,2410.769626865672,883.819413656149,12197.064776119403,5,7,5,117,11,16,10,47,22,21,3,4,0.03731343283582089,0.05223880597014925,0.03731343283582089
SME104210,2024-02-28,81,176980.16999999998,445608091.7291,3274633.57,29852.38,176980.16999999998,2184.94037037037,858.1737407213133,40427.5749382716,5,3,2,71,5,14,5,25,11,12,4,5,0.06172839506172839,0.037037037037037035,0.024691358024691357
SME104210,2024-02-28,82,178364.41,447524212.1067,3320427.76,29852.38,178364.41,2175.175731707317,857.4313928887758,40493.02146341463,6,3,2,71,5,14,5,25,11,13,4,5,0.07317073170731707,0.036585365853658534,0.024390243902439025
SME105276,2024-02-28,72,115037.36,223097455.4948,2289903.0,16935.9,115037.36,1597.7411111111112,743.9666820980542,31804.208333333332,6,3,5,58,5,9,6,25,9,15,1,2,0.08333333333333333,0.041666666666666664,0.06944444444444445
SME105276,2024-02-28,73,115914.59,223866987.9677,2323478.17,16935.9,115914.59,1587.871095890411,743.5795641758141,31828.46808219178,6,3,5,59,5,10,6,25,9,15,1,2,0.0821917808219178,0.0410958904109589,0.0684931506849315
SME105276,2024-02-28,74,117354.47,225940242.3821,2355613.46,16935.9,117354.47,1585.8712162162162,738.669354495706,31832.614324324324,6,3,5,60,5,11,6,25,9,15,1,2,0.08108108108108109,0.04054054054054054,0.06756756756756757
SME105766,2024-02-28,74,258012.63,1038708603.0967001,3108219.02,14806.04,258012.63,3486.6571621621624,1380.4258762103145,42002.95972972973,3,1,1,69,6,11,8,21,7,17,1,3,0.04054054054054054,0.013513513513513514,0.013513513513513514
SME106669,2024-02-28,36,58503.82,128535006.7462,1043320.46,21917.33,58503.82,1625.1061111111112,977.753859485469,28981.123888888887,5,0,2,29,2,7,4,6,9,6,2,0,0.1388888888888889,0.0,0.05555555555555555
SME107601,2024-02-28,34,117491.88,456446074.3922,1025463.57,8141.27,117491.88,3455.643529411765,1236.2702890669134,30160.693235294115,2,1,0,31,2,6,0,9,10,6,1,0,0.058823529411764705,0.029411764705882353,0.0
SME108373,2024-02-28,81,469787.33,3144944326.2983,8911279.61,60922.91,469787.33,5799.843580246914,2291.9732118756906,110015.79765432098,3,2,2,74,2,15,12,19,11,17,3,2,0.037037037037037035,0.024691358024691357,0.024691358024691357
SME108454,2024-02-28,18,57336.87,207447523.5377,507329.76,16843.99,57336.87,3185.3816666666667,1208.005381163754,28184.986666666668,0,1,1,16,1,3,2,7,1,4,0,0,0.0,0.05555555555555555,0.05555555555555555
SME108502,2024-02-28,56,779719.65,12369115318.3411,7288309.22,65296.53,779719.65,13923.565178571429,5244.283382110117,130148.37892857143,2,1,0,53,2,10,4,16,10,11,2,1,0.03571428571428571,0.017857142857142856,0.0
SME108581,2024-02-28,45,2418123.02,149144914889.0358,53657296.15,885803.8,2418123.02,53736.067111111115,20891.76327657359,1192384.358888889,2,3,2,38,1,4,9,13,10,5,3,0,0.044444444444444446,0.06666666666666667,0.044444444444444446
SME110284,2024-02-28,77,240607.63,963129585.5210999,3632782.55,30574.18,240607.63,3124.7744155844157,1667.3530042630387,47178.99415584416,2,2,0,73,8,9,7,18,17,12,1,5,0.025974025974025976,0.025974025974025976,0.0
SME110344,2024-02-28,25,121631.86,661082196.1094,987866.77,22080.79,121631.86,4865.2744,1699.3849552487122,39514.6708,2,0,3,20,1,2,2,10,5,4,1,0,0.08,0.0,0.12
SME110344,2024-02-28,26,125117.17,673229581.9055,1027707.42,22080.79,125117.17,4812.198846153846,1686.9010735365064,39527.20846153847,2,0,3,21,1,2,2,10,6,4,1,0,0.07692307692307693,0.0,0.11538461538461539
SME110344,2024-02-28,27,132268.64,724373105.0664,1074699.54,22080.79,132268.64,4898.838518518519,1714.3107680116796,39803.68666666667,2,0,3,22,1,2,2,11,6,4,1,0,0.07407407407407407,0.0,0.1111111111111111
SME110432,2024-02-28,67,243594.91,1080526769.1307,3957291.27,33117.67,243594.91,3635.7449253731343,1718.3405104550231,59064.04880597015,1,1,1,64,3,7,2,21,18,12,2,2,0.014925373134328358,0.014925373134328358,0.014925373134328358
SME101278,2024-02-29,113,1069786.45,10555369365.0823,2801731.2399999998,-19149.57,1069786.45,9467.136725663717,1953.8304312799148,24794.081769911503,2,4,6,101,6,15,12,31,22,18,7,2,0.017699115044247787,0.035398230088495575,0.05309734513274336
SME101278,2024-02-29,114,1081514.86,10692924966.2104,2818483.2399999998,-19149.57,1081514.86,9486.972456140351,1956.661592701503,24723.537192982454,2,4,6,102,6,15,13,31,22,18,7,2,0.017543859649122806,0.03508771929824561,0.05263157894736842
SME101295,2024-02-29,127,65471.95,56640853.8417,-44004.11,-5523.49,65471.95,515.5271653543307,426.2077614689173,-346.48905511811023,10,3,4,110,8,24,6,31,29,20,2,7,0.07874015748031496,0.023622047244094488,0.031496062992125984
SME101295,2024-02-29,128,65481.95,56640953.8417,-48606.16,-5523.49,65481.95,511.577734375,426.8714813160611,-379.735625,10,3,4,111,8,24,6,31,30,20,2,7,0.078125,0.0234375,0.03125
SME101703,2024-02-29,40,25089.24,27973703.6374,209734.95,983.92,25089.24,627.231,560.1500381184513,5243.373750000001,2,1,1,36,1,3,4,17,7,7,1,0,0.05,0.025,0.025
SME101703,2024-02-29,41,25671.89,28313184.659900002,220002.71,983.92,25671.89,626.1436585365853,553.147664140219,5365.919756097561,2,1,1,37,1,3,4,18,7,7,1,0,0.04878048780487805,0.024390243902439025,0.024390243902439025
SME102052,2024-02-29,116,1504168.64,24664002932.978798,37460192.57,131187.85,1504168.64,12966.971034482758,6698.144939245736,322932.6945689655,4,8,1,103,9,18,10,34,21,19,5,0,0.034482758620689655,0.06896551724137931,0.008620689655172414
SME102052,2024-02-29,117,1526033.15,25142059730.518898,37906231.16,131187.85,1526033.15,13043.018376068376,6719.747860994457,323984.88170940167,4,8,1,104,9,18,11,34,21,19,5,0,0.03418803418803419,0.06837606837606838,0.008547008547008548
SME102495,2024-02-29,65,255084.89,1195851097.4625,5301063.22,47391.52,255084.89,3924.3829230769234,1744.6360258461887,81554.81876923077,3,5,4,53,5,11,5,22,10,5,2,5,0.046153846153846156,0.07692307692307693,0.06153846153846154
SME103340,2024-02-29,28,40396.25,75268352.3795,452254.17,9213.9,40396.25,1442.7232142857142,793.205982645177,16151.934642857143,0,2,0,26,2,6,2,8,5,3,1,1,0.0,0.07142857142857142,0.0
SME104120,2024-02-29,135,325230.13,887456723.5137,1674337.08,-3803.41,325230.13,2409.112074074074,880.7260000416686,12402.496888888889,5,7,5,118,11,16,10,47,23,21,3,4,0.037037037037037035,0.05185185185185185,0.037037037037037035
SME104120,2024-02-29,136,325922.77,887936473.6833,1713574.84,-3803.41,325922.77,2396.490955882353,889.7169881367214,12599.815,5,7,5,119,11,16,10,47,23,21,3,5,0.03676470588235294,0.051470588235294115,0.03676470588235294
SME104876,2024-02-29,65,368041.37,2605508431.4915,12985746.79,130935.55,368041.37,5662.174923076923,2854.803560510514,199780.71984615384,6,0,3,56,2,13,4,26,8,6,4,2,0.09230769230769231,0.0,0.046153846153846156
SME105276,2024-02-29,75,119636.53,231148040.2257,2390030.81,16935.9,119636.53,1595.1537333333333,738.0524294087406,31867.077466666666,6,3,5,61,5,11,6,26,9,15,1,2,0.08,0.04,0.06666666666666667
SME105565,2024-02-29,75,226315.24,850661015.8038,4268486.76,24060.37,226315.24,3017.5365333333334,1505.60444472275,56913.1568,3,4,5,63,3,13,9,22,13,9,5,1,0.04,0.05333333333333334,0.06666666666666667
SME105766,2024-02-29,75,260051.66,1042866246.4376,3160649.74,14806.04,260051.66,3467.355466666667,1381.219112511972,42141.99653333334,3,1,1,70,7,11,8,21,7,17,1,3,0.04,0.013333333333333334,0.013333333333333334
SME106033,2024-02-29,114,596157.49,3516640845.0559,10941381.99,58583.51,596157.49,5229.451666666667,1879.2393146135576,95977.035,11,2,8,93,7,14,8,32,20,21,6,6,0.09649122807017543,0.017543859649122806,0.07017543859649122
SME107601,2024-02-29,35,120123.55,463371761.3811,1049330.43,8141.27,120123.55,3432.1014285714286,1225.8916781269213,29980.869428571426,2,1,0,32,3,6,0,9,10,6,1,0,0.05714285714285714,0.02857142857142857,0.0
SME108373,2024-02-29,82,474127.77,3163783745.6919003,9053634.7,60922.91,474127.77,5782.045975609756,2283.4757491097853,110410.17926829268,3,2,2,75,2,15,12,19,12,17,3,2,0.036585365853658534,0.024390243902439025,0.024390243902439025
SME108373,2024-02-29,83,481796.57,3222594239.1319,9195989.79,60922.91,481796.57,5804.777951807229,2278.9389174584585,110795.05771084336,3,2,3,75,2,15,12,20,12,17,3,2,0.03614457831325301,0.024096385542168676,0.03614457831325301
SME108373,2024-02-29,84,485655.76,3237487586.588,9334485.69,60922.91,485655.76,5781.61619047619,2275.094017848045,111124.82964285713,3,2,3,76,2,15,12,20,13,17,3,2,0.03571428571428571,0.023809523809523808,0.03571428571428571
SME108502,2024-02-29,57,799073.32,12743679860.81,7466028.27,65296.53,799073.32,14018.830175438596,5246.7790970238175,130982.95210526315,2,1,0,54,2,10,5,16,10,11,2,1,0.03508771929824561,0.017543859649122806,0.0
SME108502,2024-02-29,58,809729.18,12857227213.1496,7633091.46,65296.53,809729.18,13960.847931034483,5219.264695553554,131605.0251724138,2,1,0,55,2,10,5,16,11,11,2,1,0.034482758620689655,0.017241379310344827,0.0
SME109258,2024-02-29,45,21497.66,22340094.558,-30543.670000000002,-2681.45,21497.66,477.72577777777775,523.7562803723645,-678.7482222222222,4,1,3,37,6,6,2,9,8,11,2,1,0.08888888888888889,0.022222222222222223,0.06666666666666667
SME109854,2024-02-29,60,182133.61,659709149.8070999,464859.83999999997,-15293.23,182133.61,3035.5601666666666,1345.6245369992885,7747.664,1,5,0,54,9,6,6,19,8,10,0,2,0.016666666666666666,0.08333333333333333,0.0
SME110284,2024-02-29,78,242458.75,966556230.7754999,3695776.26,30574.18,242458.75,3108.4455128205127,1662.756345997491,47381.74692307692,2,2,0,74,8,9,7,18,17,13,1,5,0.02564102564102564,0.02564102564102564,0.0
SME110432,2024-02-29,68,249051.65,1110302780.5583,4025536.16,33117.67,249051.65,3662.524264705882,1719.7061067392212,59199.06117647059,1,1,1,65,3,7,2,22,18,12,2,2,0.014705882352941176,0.014705882352941176,0.014705882352941176
SME110432,2024-02-29,69,251613.09,1116863755.4319,4091219.61,33117.67,251613.09,3646.56652173913,1712.1532925399438,59293.037826086955,1,1,1,66,3,7,2,22,18,13,2,2,0.014492753623188406,0.014492753623188406,0.014492753623188406
SME100543,2024-03-01,30,426829.97,6864634360.206699,6004426.39,168693.99,426829.97,14227.665666666666,5225.402972526378,200147.54633333333,1,0,1,28,3,2,3,10,4,5,1,2,0.03333333333333333,0.0,0.03333333333333333
SME103303,2024-03-01,68,237206.81,905332023.3491,3393034.0100000002,37504.23,237206.81,3488.3354411764703,1078.1071107981495,49897.55897058824,4,6,2,56,2,9,7,20,13,11,3,3,0.058823529411764705,0.08823529411764706,0.029411764705882353
SME103303,2024-03-01,69,241233.5,921546255.7052001,3449663.17,37504.23,241233.5,3496.1376811594205,1072.111210191403,49995.1184057971,4,6,2,57,2,9,7,21,13,11,3,3,0.057971014492753624,0.08695652173913043,0.028985507246376812
SME104210,2024-03-01,83,180089.88,450501458.8276,3364496.48,29852.38,180089.88,2169.7575903614456,853.6155154251886,40536.1021686747,6,3,2,72,5,14,5,25,11,14,4,5,0.07228915662650602,0.03614457831325301,0.024096385542168676
SME105565,2024-03-01,76,228217.08,854278011.1894,4351720.8,24060.37,228217.08,3002.8563157894737,1500.999272219981,57259.484210526316,3,4,5,64,3,13,9,22,14,9,5,1,0.039473684210526314,0.05263157894736842,0.06578947368421052
SME105565,2024-03-01,77,232615.46,873623757.8138,4439353.22,24060.37,232615.46,3020.98,1499.5486402625154,57653.937922077916,3,4,5,65,3,13,10,22,14,9,5,1,0.03896103896103896,0.05194805194805195,0.06493506493506493
SME105565,2024-03-01,78,234162.16,876016038.7038,4525438.94,24060.37,234162.16,3002.0789743589744,1499.1025088942251,58018.447948717956,3,4,5,66,3,13,10,22,15,9,5,1,0.038461538461538464,0.05128205128205128,0.0641025641025641
SME105565,2024-03-01,79,238711.65,896713897.9639,4616074.15,24060.37,238711.65,3021.6664556962023,1499.602137726689,58431.31835443038,3,4,5,67,3,13,10,23,15,9,5,1,0.0379746835443038,0.05063291139240506,0.06329113924050633
SME106340,2024-03-01,12,47944.24,251279055.417,420444.66,28961.93,47944.24,3995.353333333333,2330.136092764983,35037.055,2,0,0,10,0,3,2,0,3,3,1,0,0.16666666666666666,0.0,0.0
SME106669,2024-03-01,37,60011.26,130807382.09979999,1072503.85,21917.33,60011.26,1621.925945945946,964.2723574582586,28986.590540540543,5,0,2,30,2,7,4,6,9,7,2,0,0.13513513513513514,0.0,0.05405405405405406
SME108373,2024-03-01,85,493412.05,3297647621.1521,9480737.88,60922.91,493412.05,5804.847647058823,2271.631057818761,111538.09270588236,3,2,3,77,2,15,12,21,13,17,3,2,0.03529411764705882,0.023529411764705882,0.03529411764705882
SME108454,2024-03-01,19,59081.85,210492478.7381,550055.83,16843.99,59081.85,3109.571052631579,1219.5916493778413,28950.30684210526,0,1,1,17,1,4,2,7,1,4,0,0,0.0,0.05263157894736842,0.05263157894736842
SME108454,2024-03-01,20,65232.29,248320390.9317,598932.34,16843.99,65232.29,3261.6145,1368.0144659033353,29946.617,0,1,1,18,1,4,3,7,1,4,0,0,0.0,0.05,0.05
SME109854,2024-03-01,61,186664.19,680235304.9435,508639.13,-15293.23,186664.19,3060.06868852459,1348.023626497295,8338.346393442624,1,5,0,55,9,6,6,20,8,10,0,2,0.01639344262295082,0.08196721311475409,0.0
SME110284,2024-03-01,79,247661.78,993627751.9563999,3763973.0,30574.18,247661.78,3134.959240506329,1668.7864707438982,47645.22784810127,2,2,0,75,8,9,7,19,17,13,1,5,0.02531645569620253,0.02531645569620253,0.0
SME110344,2024-03-01,28,135623.26,735626580.4108,1118337.04,22080.79,135623.26,4843.687857142858,1707.3896342258556,39940.60857142857,2,0,3,23,1,2,2,11,7,4,1,0,0.07142857142857142,0.0,0.10714285714285714
SME110344,2024-03-01,29,142733.87,786187354.9829,1169085.15,22080.79,142733.87,4921.8575862068965,1728.6614775882347,40313.28103448275,2,0,3,24,1,2,2,12,7,4,1,0,0.06896551724137931,0.0,0.10344827586206896
SME100113,2024-03-02,32,106927.08,388187653.6018,659668.02,3858.99,106927.08,3341.47125,998.2870802974011,20614.625625,0,1,3,28,1,5,5,5,7,7,0,2,0.0,0.03125,0.09375
SME101703,2024-03-02,42,25681.89,28313284.659900002,230260.47,983.92,25681.89,611.4735714285714,554.5705361141702,5482.392142857143,2,1,1,38,1,3,4,18,8,7,1,0,0.047619047619047616,0.023809523809523808,0.023809523809523808
SME103303,2024-03-02,70,244760.45,933985632.0077,3502765.38,37504.23,244760.45,3496.5778571428573,1064.3203058887975,50039.50542857143,4,6,2,58,3,9,7,21,13,11,3,3,0.05714285714285714,0.08571428571428572,0.02857142857142857
SME104210,2024-03-02,84,181879.78,453705200.8376,3406775.3,29852.38,181879.78,2165.235476190476,849.469350871975,40556.848809523806,6,3,2,73,5,14,5,25,12,14,4,5,0.07142857142857142,0.03571428571428571,0.023809523809523808
SME105565,2024-03-02,80,240369.54,899462497.216,4705051.47,24060.37,240369.54,3004.61925,1497.8615567769655,58813.143375,3,4,5,68,3,14,10,23,15,9,5,1,0.0375,0.05,0.0625
SME105565,2024-03-02,81,244273.51,914703478.9769,4797932.76,24060.37,244273.51,3015.7223456790125,1491.821019812926,59233.73777777777,3,4,5,69,3,14,10,24,15,9,5,1,0.037037037037037035,0.04938271604938271,0.06172839506172839
