issue_id,dataset,source_record_id,business_id,issue_type,description
ISSUE_001019,bank_transactions_raw.csv,BT_0006115,SME_004,missing_reference,transaction_reference missing
ISSUE_001020,bank_transactions_raw.csv,BT_0008243,SME_004,missing_reference,transaction_reference missing
ISSUE_001021,bank_transactions_raw.csv,BT_0008141,SME_004,missing_reference,transaction_reference missing
ISSUE_001022,bank_transactions_raw.csv,BT_0010709,SME_004,missing_reference,transaction_reference missing
ISSUE_001023,bank_transactions_raw.csv,BT_0014291,SME_004,missing_reference,transaction_reference missing
ISSUE_001024,bank_transactions_raw.csv,BT_0009420,SME_004,missing_reference,transaction_reference missing
ISSUE_001025,bank_transactions_raw.csv,BT_0015081,SME_004,missing_reference,transaction_reference missing
ISSUE_001026,bank_transactions_raw.csv,BT_0010812,SME_004,missing_reference,transaction_reference missing
ISSUE_001027,bank_transactions_raw.csv,BT_0012948,SME_004,missing_reference,transaction_reference missing
ISSUE_001028,bank_transactions_raw.csv,BT_0008345,SME_004,missing_reference,transaction_reference missing
ISSUE_001029,bank_transactions_raw.csv,BT_0011037,SME_004,missing_reference,transaction_reference missing
ISSUE_001030,bank_transactions_raw.csv,BT_0002815,SME_001,missing_reference,transaction_reference missing
ISSUE_001031,bank_transactions_raw.csv,BT_0001748,SME_001,missing_reference,transaction_reference missing
ISSUE_001032,bank_transactions_raw.csv,BT_0010925,SME_004,missing_reference,transaction_reference missing
ISSUE_001033,bank_transactions_raw.csv,BT_0004739,SME_004,missing_reference,transaction_reference missing
ISSUE_001034,bank_transactions_raw.csv,BT_0012623,SME_004,missing_reference,transaction_reference missing
ISSUE_001035,bank_transactions_raw.csv,BT_0008391,SME_004,missing_reference,transaction_reference missing
ISSUE_001036,bank_transactions_raw.csv,BT_0007334,SME_004,missing_reference,transaction_reference missing
ISSUE_001037,bank_transactions_raw.csv,BT_0003499,SME_001,missing_reference,transaction_reference missing
ISSUE_001038,bank_transactions_raw.csv,BT_0014441,SME_004,missing_reference,transaction_reference missing
ISSUE_001039,bank_transactions_raw.csv,BT_0019193,SME_004,missing_reference,transaction_reference missing
ISSUE_001040,bank_transactions_raw.csv,BT_0007460,SME_004,missing_reference,transaction_reference missing
ISSUE_001041,bank_transactions_raw.csv,BT_0009346,SME_004,missing_reference,transaction_reference missing
ISSUE_001042,bank_transactions_raw.csv,BT_0014314,SME_004,missing_reference,transaction_reference missing
ISSUE_001043,bank_transactions_raw.csv,BT_0015422,SME_004,missing_reference,transaction_reference missing
ISSUE_001044,bank_transactions_raw.csv,BT_0017172,SME_004,missing_reference,transaction_reference missing
ISSUE_001045,bank_transactions_raw.csv,BT_0004266,SME_001,missing_reference,transaction_reference missing
ISSUE_001046,bank_transactions_raw.csv,BT_0013264,SME_004,missing_reference,transaction_reference missing
ISSUE_001047,bank_transactions_raw.csv,BT_0013407,SME_004,missing_reference,transaction_reference missing
ISSUE_001048,bank_transactions_raw.csv,BT_0013450,SME_004,missing_reference,transaction_reference missing
ISSUE_001049,bank_transactions_raw.csv,BT_0006393,SME_004,missing_reference,transaction_reference missing
ISSUE_001050,bank_transactions_raw.csv,BT_0005598,SME_004,missing_reference,transaction_reference missing
ISSUE_001051,bank_transactions_raw.csv,BT_0006468,SME_004,missing_reference,transaction_reference missing
ISSUE_001052,bank_transactions_raw.csv,BT_0016659,SME_004,missing_reference,transaction_reference missing
ISSUE_001053,bank_transactions_raw.csv,BT_0013602,SME_004,missing_reference,transaction_reference missing
ISSUE_001054,bank_transactions_raw.csv,BT_0007964,SME_004,missing_reference,transaction_reference missing
ISSUE_001055,bank_transactions_raw.csv,BT_0005413,SME_004,missing_reference,transaction_reference missing
ISSUE_001056,bank_transactions_raw.csv,BT_0009120,SME_004,missing_reference,transaction_reference missing
ISSUE_001057,bank_transactions_raw.csv,BT_0017296,SME_004,missing_reference,transaction_reference missing
ISSUE_001058,bank_transactions_raw.csv,BT_0006881,SME_004,missing_reference,transaction_reference missing
ISSUE_001059,bank_transactions_raw.csv,BT_0015876,SME_004,missing_reference,transaction_reference missing
ISSUE_001060,bank_transactions_raw.csv,BT_0007882,SME_004,missing_reference,transaction_reference missing
ISSUE_001061,bank_transactions_raw.csv,BT_0009124,SME_004,missing_reference,transaction_reference missing
ISSUE_001062,bank_transactions_raw.csv,BT_0003303,SME_001,missing_reference,transaction_reference missing
ISSUE_001063,bank_transactions_raw.csv,BT_0003107,SME_001,missing_reference,transaction_reference missing
ISSUE_001064,bank_transactions_raw.csv,BT_0004849,SME_004,missing_reference,transaction_reference missing
ISSUE_001065,bank_transactions_raw.csv,BT_0009724,SME_004,missing_reference,transaction_reference missing
ISSUE_001066,bank_transactions_raw.csv,BT_0006326,SME_004,missing_reference,transaction_reference missing
ISSUE_001067,bank_transactions_raw.csv,BT_0005071,SME_004,missing_reference,transaction_reference missing
ISSUE_001068,bank_transactions_raw.csv,BT_0013362,SME_004,missing_reference,transaction_reference missing
ISSUE_001069,bank_transactions_raw.csv,BT_0016769,SME_004,missing_reference,transaction_reference missing
ISSUE_001070,bank_transactions_raw.csv,BT_0016677,SME_004,missing_reference,transaction_reference missing
ISSUE_001071,bank_transactions_raw.csv,BT_0007336,SME_004,missing_reference,transaction_reference missing
ISSUE_001072,bank_transactions_raw.csv,BT_0011179,SME_004,missing_reference,transaction_reference missing
ISSUE_001073,bank_transactions_raw.csv,BT_0010825,SME_004,missing_reference,transaction_reference missing
ISSUE_001074,bank_transactions_raw.csv,BT_0010804,SME_004,missing_reference,transaction_reference missing
ISSUE_001075,bank_transactions_raw.csv,BT_0002767,SME_001,missing_reference,transaction_reference missing
ISSUE_001076,bank_transactions_raw.csv,BT_0018421,SME_004,missing_reference,transaction_reference missing
ISSUE_001077,bank_transactions_raw.csv,BT_0007306,SME_004,missing_reference,transaction_reference missing
ISSUE_001078,bank_transactions_raw.csv,BT_0008514,SME_004,missing_reference,transaction_reference missing
ISSUE_001079,bank_transactions_raw.csv,BT_0015644,SME_004,missing_reference,transaction_reference missing
ISSUE_001080,bank_transactions_raw.csv,BT_0014107,SME_004,missing_reference,transaction_reference missing
ISSUE_001081,bank_transactions_raw.csv,BT_0013311,SME_004,missing_reference,transaction_reference missing
ISSUE_001082,bank_transactions_raw.csv,BT_0002445,SME_001,missing_reference,transaction_reference missing
ISSUE_001083,bank_transactions_raw.csv,BT_0001863,SME_001,missing_reference,transaction_reference missing
ISSUE_001084,bank_transactions_raw.csv,BT_0005103,SME_004,missing_reference,transaction_reference missing
ISSUE_001085,bank_transactions_raw.csv,BT_0014863,SME_004,missing_reference,transaction_reference missing
ISSUE_001086,bank_transactions_raw.csv,BT_0003754,SME_001,missing_reference,transaction_reference missing
ISSUE_001087,bank_transactions_raw.csv,BT_0000252,SME_001,missing_reference,transaction_reference missing
ISSUE_001088,bank_transactions_raw.csv,BT_0016478,SME_004,missing_reference,transaction_reference missing
ISSUE_001089,bank_transactions_raw.csv,BT_0001536,SME_001,missing_reference,transaction_reference missing
ISSUE_001090,bank_transactions_raw.csv,BT_0007218,SME_004,missing_reference,transaction_reference missing
ISSUE_001091,bank_transactions_raw.csv,BT_0010471,SME_004,missing_reference,transaction_reference missing
ISSUE_001092,bank_transactions_raw.csv,BT_0003979,SME_001,missing_reference,transaction_reference missing
ISSUE_001093,bank_transactions_raw.csv,BT_0003596,SME_001,missing_reference,transaction_reference missing
ISSUE_001094,bank_transactions_raw.csv,BT_0018515,SME_004,missing_reference,transaction_reference missing
ISSUE_001095,bank_transactions_raw.csv,BT_0015739,SME_004,missing_reference,transaction_reference missing
ISSUE_001096,bank_transactions_raw.csv,BT_0001454,SME_001,missing_reference,transaction_reference missing
ISSUE_001097,bank_transactions_raw.csv,BT_0016587,SME_004,missing_reference,transaction_reference missing
ISSUE_001098,bank_transactions_raw.csv,BT_0008399,SME_004,missing_reference,transaction_reference missing
ISSUE_001099,bank_transactions_raw.csv,BT_0001523,SME_001,missing_reference,transaction_reference missing
ISSUE_001100,bank_transactions_raw.csv,BT_0019325,SME_004,missing_reference,transaction_reference missing
ISSUE_001101,bank_transactions_raw.csv,BT_0005953,SME_004,missing_reference,transaction_reference missing
ISSUE_001102,bank_transactions_raw.csv,BT_0013261,SME_004,missing_reference,transaction_reference missing
ISSUE_001103,bank_transactions_raw.csv,BT_0014526,SME_004,missing_reference,transaction_reference missing
ISSUE_001104,bank_transactions_raw.csv,BT_0002335,SME_001,missing_reference,transaction_reference missing
ISSUE_001105,bank_transactions_raw.csv,BT_0001528,SME_001,missing_reference,transaction_reference missing
ISSUE_001106,bank_transactions_raw.csv,BT_0003700,SME_001,missing_reference,transaction_reference missing
ISSUE_001107,bank_transactions_raw.csv,BT_0008232,SME_004,missing_reference,transaction_reference missing
ISSUE_001108,bank_transactions_raw.csv,BT_0007094,SME_004,missing_reference,transaction_reference missing
ISSUE_001109,bank_transactions_raw.csv,BT_0009004,SME_004,missing_reference,transaction_reference missing
ISSUE_001110,bank_transactions_raw.csv,BT_0010609,SME_004,missing_reference,transaction_reference missing
ISSUE_001111,bank_transactions_raw.csv,BT_0004490,SME_002,missing_reference,transaction_reference missing
ISSUE_001112,bank_transactions_raw.csv,BT_0009842,SME_004,missing_reference,transaction_reference missing
ISSUE_001113,bank_transactions_raw.csv,BT_0006649,SME_004,missing_reference,transaction_reference missing
ISSUE_001114,bank_transactions_raw.csv,BT_0006135,SME_004,missing_reference,transaction_reference missing
ISSUE_001115,bank_transactions_raw.csv,BT_0010478,SME_004,missing_reference,transaction_reference missing
ISSUE_001116,bank_transactions_raw.csv,BT_0001494,SME_001,missing_reference,transaction_reference missing
ISSUE_001117,bank_transactions_raw.csv,BT_0004133,SME_001,missing_reference,transaction_reference missing
ISSUE_001118,bank_transactions_raw.csv,BT_0002141,SME_001,missing_reference,transaction_reference missing
ISSUE_001119,bank_transactions_raw.csv,BT_0001912,SME_001,missing_reference,transaction_reference missing
ISSUE_001120,bank_transactions_raw.csv,BT_0002200,SME_001,missing_reference,transaction_reference missing
ISSUE_001121,bank_transactions_raw.csv,BT_0005668,SME_004,missing_reference,transaction_reference missing
ISSUE_001122,bank_transactions_raw.csv,BT_0019393,SME_005,missing_reference,transaction_reference missing
ISSUE_001123,bank_transactions_raw.csv,BT_0006516,SME_004,missing_reference,transaction_reference missing
ISSUE_001124,bank_transactions_raw.csv,BT_0007591,SME_004,missing_reference,transaction_reference missing
ISSUE_001125,bank_transactions_raw.csv,BT_0002831,SME_001,missing_reference,transaction_reference missing
ISSUE_001126,bank_transactions_raw.csv,BT_0013902,SME_004,missing_reference,transaction_reference missing
ISSUE_001127,bank_transactions_raw.csv,BT_0005815,SME_004,missing_reference,transaction_reference missing
ISSUE_001128,bank_transactions_raw.csv,BT_0002860,SME_001,missing_reference,transaction_reference missing
ISSUE_001129,bank_transactions_raw.csv,BT_0001154,SME_001,missing_reference,transaction_reference missing
ISSUE_001130,bank_transactions_raw.csv,BT_0005567,SME_004,missing_reference,transaction_reference missing
ISSUE_001131,bank_transactions_raw.csv,BT_0015875,SME_004,missing_reference,transaction_reference missing
ISSUE_001132,bank_transactions_raw.csv,BT_0007721,SME_004,missing_reference,transaction_reference missing
ISSUE_001133,bank_transactions_raw.csv,BT_0003959,SME_001,missing_reference,transaction_reference missing
ISSUE_001134,bank_transactions_raw.csv,BT_0000291,SME_001,missing_reference,transaction_reference missing
ISSUE_001135,bank_transactions_raw.csv,BT_0018981,SME_004,missing_reference,transaction_reference missing
ISSUE_001136,bank_transactions_raw.csv,BT_0009030,SME_004,missing_reference,transaction_reference missing
ISSUE_001137,bank_transactions_raw.csv,BT_0015456,SME_004,missing_reference,transaction_reference missing
ISSUE_001138,bank_transactions_raw.csv,BT_0010821,SME_004,missing_reference,transaction_reference missing
ISSUE_001139,bank_transactions_raw.csv,BT_0009976,SME_004,missing_reference,transaction_reference missing
ISSUE_001140,bank_transactions_raw.csv,BT_0004751,SME_004,missing_reference,transaction_reference missing
ISSUE_001141,bank_transactions_raw.csv,BT_0006236,SME_004,missing_reference,transaction_reference missing
ISSUE_001142,bank_transactions_raw.csv,BT_0018076,SME_004,missing_reference,transaction_reference missing
ISSUE_001143,bank_transactions_raw.csv,BT_0011549,SME_004,missing_reference,transaction_reference missing
ISSUE_001144,bank_transactions_raw.csv,BT_0003480,SME_001,missing_reference,transaction_reference missing
ISSUE_001145,bank_transactions_raw.csv,BT_0016172,SME_004,missing_reference,transaction_reference missing
ISSUE_001146,bank_transactions_raw.csv,BT_0006585,SME_004,missing_reference,transaction_reference missing
ISSUE_001147,bank_transactions_raw.csv,BT_0001228,SME_001,missing_reference,transaction_reference missing
ISSUE_001148,bank_transactions_raw.csv,BT_0014470,SME_004,missing_reference,transaction_reference missing
ISSUE_001149,bank_transactions_raw.csv,BT_0006887,SME_004,missing_reference,transaction_reference missing
ISSUE_001150,bank_transactions_raw.csv,BT_0002857,SME_001,missing_reference,transaction_reference missing
ISSUE_001151,bank_transactions_raw.csv,BT_0012591,SME_004,missing_reference,transaction_reference missing
ISSUE_001152,bank_transactions_raw.csv,BT_0001085,SME_001,missing_reference,transaction_reference missing
ISSUE_001153,bank_transactions_raw.csv,BT_0007500,SME_004,missing_reference,transaction_reference missing
ISSUE_001154,bank_transactions_raw.csv,BT_0006581,SME_004,missing_reference,transaction_reference missing
ISSUE_001155,bank_transactions_raw.csv,BT_0004573,SME_003,missing_reference,transaction_reference missing
ISSUE_001156,bank_transactions_raw.csv,BT_0004721,SME_004,missing_reference,transaction_reference missing
ISSUE_001157,bank_transactions_raw.csv,BT_0010385,SME_004,missing_reference,transaction_reference missing
ISSUE_001158,bank_transactions_raw.csv,BT_0004149,SME_001,missing_reference,transaction_reference missing
ISSUE_001159,bank_transactions_raw.csv,BT_0006280,SME_004,missing_reference,transaction_reference missing
ISSUE_001160,bank_transactions_raw.csv,BT_0010756,SME_004,missing_reference,transaction_reference missing
ISSUE_001161,bank_transactions_raw.csv,BT_0010565,SME_004,missing_value,balance_after_transaction missing
ISSUE_001162,bank_transactions_raw.csv,BT_0013848,SME_004,missing_value,balance_after_transaction missing
ISSUE_001163,bank_transactions_raw.csv,BT_0004682,SME_004,missing_value,balance_after_transaction missing
ISSUE_001164,bank_transactions_raw.csv,BT_0000150,SME_001,missing_value,balance_after_transaction missing
ISSUE_001165,bank_transactions_raw.csv,BT_0015577,SME_004,missing_value,balance_after_transaction missing
ISSUE_001166,bank_transactions_raw.csv,BT_0017613,SME_004,missing_value,balance_after_transaction missing
ISSUE_001167,bank_transactions_raw.csv,BT_0002109,SME_001,missing_value,balance_after_transaction missing
ISSUE_001168,bank_transactions_raw.csv,BT_0019041,SME_004,missing_value,balance_after_transaction missing
ISSUE_001169,bank_transactions_raw.csv,BT_0009505,SME_004,missing_value,balance_after_transaction missing
ISSUE_001170,bank_transactions_raw.csv,BT_0008990,SME_004,missing_value,balance_after_transaction missing
ISSUE_001171,bank_transactions_raw.csv,BT_0009497,SME_004,missing_value,balance_after_transaction missing
ISSUE_001172,bank_transactions_raw.csv,BT_0011149,SME_004,missing_value,balance_after_transaction missing
ISSUE_001173,bank_transactions_raw.csv,BT_0019389,SME_005,missing_value,balance_after_transaction missing
ISSUE_001174,bank_transactions_raw.csv,BT_0008847,SME_004,missing_value,balance_after_transaction missing
ISSUE_001175,bank_transactions_raw.csv,BT_0004064,SME_001,missing_value,balance_after_transaction missing
ISSUE_001176,bank_transactions_raw.csv,BT_0010192,SME_004,missing_value,balance_after_transaction missing
ISSUE_001177,bank_transactions_raw.csv,BT_0000814,SME_001,missing_value,balance_after_transaction missing
ISSUE_001178,bank_transactions_raw.csv,BT_0002923,SME_001,missing_value,balance_after_transaction missing
ISSUE_001179,bank_transactions_raw.csv,BT_0007337,SME_004,missing_value,balance_after_transaction missing
ISSUE_001180,bank_transactions_raw.csv,BT_0000278,SME_001,missing_value,balance_after_transaction missing
ISSUE_001181,bank_transactions_raw.csv,BT_0009404,SME_004,missing_value,balance_after_transaction missing
ISSUE_001182,bank_transactions_raw.csv,BT_0004114,SME_001,missing_value,balance_after_transaction missing
ISSUE_001183,bank_transactions_raw.csv,BT_0018825,SME_004,missing_value,balance_after_transaction missing
ISSUE_001184,bank_transactions_raw.csv,BT_0017360,SME_004,missing_value,balance_after_transaction missing
ISSUE_001185,bank_transactions_raw.csv,BT_0008952,SME_004,missing_value,balance_after_transaction missing
ISSUE_001186,bank_transactions_raw.csv,BT_0013396,SME_004,missing_value,balance_after_transaction missing
ISSUE_001187,bank_transactions_raw.csv,BT_0000768,SME_001,missing_value,balance_after_transaction missing
ISSUE_001188,bank_transactions_raw.csv,BT_0007372,SME_004,missing_value,balance_after_transaction missing
ISSUE_001189,bank_transactions_raw.csv,BT_0014985,SME_004,missing_value,balance_after_transaction missing
ISSUE_001190,bank_transactions_raw.csv,BT_0014446,SME_004,missing_value,balance_after_transaction missing
ISSUE_001191,bank_transactions_raw.csv,BT_0004468,SME_001,missing_value,balance_after_transaction missing
ISSUE_001192,bank_transactions_raw.csv,BT_0016966,SME_004,missing_value,balance_after_transaction missing
ISSUE_001193,bank_transactions_raw.csv,BT_0009183,SME_004,missing_value,balance_after_transaction missing
ISSUE_001194,bank_transactions_raw.csv,BT_0005025,SME_004,missing_value,balance_after_transaction missing
ISSUE_001195,bank_transactions_raw.csv,BT_0011675,SME_004,missing_value,balance_after_transaction missing
ISSUE_001196,bank_transactions_raw.csv,BT_0005824,SME_004,missing_value,balance_after_transaction missing
ISSUE_001197,bank_transactions_raw.csv,BT_0012113,SME_004,missing_value,balance_after_transaction missing
ISSUE_001198,bank_transactions_raw.csv,BT_0018744,SME_004,missing_value,balance_after_transaction missing
ISSUE_001199,bank_transactions_raw.csv,BT_0003267,SME_001,missing_value,balance_after_transaction missing
ISSUE_001200,bank_transactions_raw.csv,BT_0013643,SME_004,missing_value,balance_after_transaction missing
ISSUE_001201,bank_transactions_raw.csv,BT_0009504,SME_004,missing_value,balance_after_transaction missing
ISSUE_001202,bank_transactions_raw.csv,BT_0009375,SME_004,missing_value,balance_after_transaction missing
ISSUE_001203,bank_transactions_raw.csv,BT_0019436,SME_005,missing_value,balance_after_transaction missing
ISSUE_001204,bank_transactions_raw.csv,BT_0006819,SME_004,missing_value,balance_after_transaction missing
ISSUE_001205,bank_transactions_raw.csv,BT_0009805,SME_004,missing_value,balance_after_transaction missing
ISSUE_001206,bank_transactions_raw.csv,BT_0010939,SME_004,missing_value,balance_after_transaction missing
ISSUE_001207,bank_transactions_raw.csv,BT_0012975,SME_004,missing_value,balance_after_transaction missing
ISSUE_001208,bank_transactions_raw.csv,BT_0006250,SME_004,missing_value,balance_after_transaction missing
ISSUE_001209,bank_transactions_raw.csv,BT_0014182,SME_004,missing_value,balance_after_transaction missing
ISSUE_001210,bank_transactions_raw.csv,BT_0014222,SME_004,missing_value,balance_after_transaction missing
ISSUE_001211,bank_transactions_raw.csv,BT_0018735,SME_004,missing_value,balance_after_transaction missing
ISSUE_001212,bank_transactions_raw.csv,BT_0001907,SME_001,missing_value,balance_after_transaction missing
ISSUE_001213,bank_transactions_raw.csv,BT_0005475,SME_004,missing_value,balance_after_transaction missing
ISSUE_001214,bank_transactions_raw.csv,BT_0012613,SME_004,missing_value,balance_after_transaction missing
ISSUE_001215,bank_transactions_raw.csv,BT_0003886,SME_001,missing_value,balance_after_transaction missing
ISSUE_001216,bank_transactions_raw.csv,BT_0014157,SME_004,missing_value,balance_after_transaction missing
ISSUE_001217,bank_transactions_raw.csv,BT_0011816,SME_004,missing_value,balance_after_transaction missing
ISSUE_001218,bank_transactions_raw.csv,BT_0019190,SME_004,missing_value,balance_after_transaction missing
ISSUE_001219,bank_transactions_raw.csv,BT_0009533,SME_004,missing_value,balance_after_transaction missing
ISSUE_001220,bank_transactions_raw.csv,BT_0009210,SME_004,missing_value,balance_after_transaction missing
ISSUE_001221,bank_transactions_raw.csv,BT_0005180,SME_004,missing_value,balance_after_transaction missing
ISSUE_001222,bank_transactions_raw.csv,BT_0016716,SME_004,missing_value,balance_after_transaction missing
ISSUE_001223,bank_transactions_raw.csv,BT_0002423,SME_001,missing_value,balance_after_transaction missing
ISSUE_001224,bank_transactions_raw.csv,BT_0017654,SME_004,missing_value,balance_after_transaction missing
ISSUE_001225,bank_transactions_raw.csv,BT_0006877,SME_004,missing_value,balance_after_transaction missing
ISSUE_001226,bank_transactions_raw.csv,BT_0010346,SME_004,missing_value,balance_after_transaction missing
ISSUE_001227,bank_transactions_raw.csv,BT_0001306,SME_001,missing_value,balance_after_transaction missing
ISSUE_001228,bank_transactions_raw.csv,BT_0012754,SME_004,missing_value,balance_after_transaction missing
ISSUE_001229,bank_transactions_raw.csv,BT_0019169,SME_004,missing_value,balance_after_transaction missing
ISSUE_001230,bank_transactions_raw.csv,BT_0011128,SME_004,missing_value,balance_after_transaction missing
ISSUE_001231,bank_transactions_raw.csv,BT_0016635,SME_004,missing_value,balance_after_transaction missing
ISSUE_001232,bank_transactions_raw.csv,BT_0004945,SME_004,missing_value,balance_after_transaction missing
ISSUE_001233,bank_transactions_raw.csv,BT_0007703,SME_004,missing_value,balance_after_transaction missing
ISSUE_001234,bank_transactions_raw.csv,BT_0002287,SME_001,missing_value,balance_after_transaction missing
ISSUE_001235,bank_transactions_raw.csv,BT_0015913,SME_004,missing_value,balance_after_transaction missing
ISSUE_001236,bank_transactions_raw.csv,BT_0011266,SME_004,missing_value,balance_after_transaction missing
ISSUE_001237,bank_transactions_raw.csv,BT_0002766,SME_001,missing_value,balance_after_transaction missing
ISSUE_001238,bank_transactions_raw.csv,BT_0009559,SME_004,missing_value,balance_after_transaction missing
ISSUE_001239,bank_transactions_raw.csv,BT_0011184,SME_004,missing_value,balance_after_transaction missing
ISSUE_001240,bank_transactions_raw.csv,BT_0003624,SME_001,missing_value,balance_after_transaction missing
ISSUE_001241,bank_transactions_raw.csv,BT_0013881,SME_004,missing_value,balance_after_transaction missing
ISSUE_001242,bank_transactions_raw.csv,BT_0006090,SME_004,missing_value,balance_after_transaction missing
ISSUE_001243,bank_transactions_raw.csv,BT_0008152,SME_004,missing_value,balance_after_transaction missing
ISSUE_001244,bank_transactions_raw.csv,BT_0003063,SME_001,missing_value,balance_after_transaction missing
ISSUE_001245,bank_transactions_raw.csv,BT_0018806,SME_004,missing_value,balance_after_transaction missing
ISSUE_001246,bank_transactions_raw.csv,BT_0013865,SME_004,missing_value,balance_after_transaction missing
ISSUE_001247,bank_transactions_raw.csv,BT_0019464,SME_005,missing_value,balance_after_transaction missing
ISSUE_001248,bank_transactions_raw.csv,BT_0001014,SME_001,missing_value,balance_after_transaction missing
ISSUE_001249,bank_transactions_raw.csv,BT_0010220,SME_004,missing_value,balance_after_transaction missing
ISSUE_001250,bank_transactions_raw.csv,BT_0002619,SME_001,missing_value,balance_after_transaction missing
ISSUE_001251,bank_transactions_raw.csv,BT_0000591,SME_001,missing_value,balance_after_transaction missing
ISSUE_001252,bank_transactions_raw.csv,BT_0005487,SME_004,missing_value,balance_after_transaction missing
ISSUE_001253,bank_transactions_raw.csv,BT_0006821,SME_004,missing_value,balance_after_transaction missing
ISSUE_001254,bank_transactions_raw.csv,BT_0019181,SME_004,missing_value,balance_after_transaction missing
ISSUE_001255,bank_transactions_raw.csv,BT_0019021,SME_004,missing_value,balance_after_transaction missing
ISSUE_001256,bank_transactions_raw.csv,BT_0000778,SME_001,missing_value,balance_after_transaction missing
ISSUE_001257,bank_transactions_raw.csv,BT_0008048,SME_004,missing_value,balance_after_transaction missing
ISSUE_001258,bank_transactions_raw.csv,BT_0015524,SME_004,missing_value,balance_after_transaction missing
ISSUE_001259,bank_transactions_raw.csv,BT_0004443,SME_001,missing_value,balance_after_transaction missing
ISSUE_001260,bank_transactions_raw.csv,BT_0015590,SME_004,missing_value,balance_after_transaction missing
ISSUE_001261,bank_transactions_raw.csv,BT_0008644,SME_004,missing_value,balance_after_transaction missing
ISSUE_001262,bank_transactions_raw.csv,BT_0015550,SME_004,missing_value,balance_after_transaction missing
ISSUE_001263,bank_transactions_raw.csv,BT_0004744,SME_004,missing_value,balance_after_transaction missing
ISSUE_001264,bank_transactions_raw.csv,BT_0014634,SME_004,missing_value,balance_after_transaction missing
ISSUE_001265,bank_transactions_raw.csv,BT_0015317,SME_004,missing_value,balance_after_transaction missing
ISSUE_001266,bank_transactions_raw.csv,BT_0008504,SME_004,missing_value,balance_after_transaction missing
ISSUE_001267,bank_transactions_raw.csv,BT_0010286,SME_004,missing_value,balance_after_transaction missing
ISSUE_001268,bank_transactions_raw.csv,BT_0010658,SME_004,missing_value,balance_after_transaction missing
ISSUE_001269,bank_transactions_raw.csv,BT_0002515,SME_001,missing_value,balance_after_transaction missing
ISSUE_001270,bank_transactions_raw.csv,BT_0008858,SME_004,missing_value,balance_after_transaction missing
ISSUE_001271,bank_transactions_raw.csv,BT_0003921,SME_001,missing_value,balance_after_transaction missing
ISSUE_001272,bank_transactions_raw.csv,BT_0012460,SME_004,missing_value,balance_after_transaction missing
ISSUE_001273,bank_transactions_raw.csv,BT_0003331,SME_001,missing_value,balance_after_transaction missing
ISSUE_001274,bank_transactions_raw.csv,BT_0012668,SME_004,missing_value,balance_after_transaction missing
ISSUE_001275,bank_transactions_raw.csv,BT_0004138,SME_001,missing_value,balance_after_transaction missing
ISSUE_001276,bank_transactions_raw.csv,BT_0007628,SME_004,missing_value,balance_after_transaction missing
ISSUE_001277,bank_transactions_raw.csv,BT_0003568,SME_001,missing_value,balance_after_transaction missing
ISSUE_001278,bank_transactions_raw.csv,BT_0000607,SME_001,missing_value,balance_after_transaction missing
ISSUE_001279,bank_transactions_raw.csv,BT_0017336,SME_004,missing_value,balance_after_transaction missing
ISSUE_001280,bank_transactions_raw.csv,BT_0004323,SME_001,missing_value,balance_after_transaction missing
ISSUE_001281,bank_transactions_raw.csv,BT_0008666,SME_004,missing_value,balance_after_transaction missing
ISSUE_001282,bank_transactions_raw.csv,BT_0014596,SME_004,missing_value,balance_after_transaction missing
ISSUE_001283,bank_transactions_raw.csv,BT_0011103,SME_004,missing_value,balance_after_transaction missing
ISSUE_001284,bank_transactions_raw.csv,BT_0009311,SME_004,missing_value,balance_after_transaction missing
ISSUE_001285,bank_transactions_raw.csv,BT_0016746,SME_004,missing_value,balance_after_transaction missing
ISSUE_001286,bank_transactions_raw.csv,BT_0010523,SME_004,missing_value,balance_after_transaction missing
ISSUE_001287,bank_transactions_raw.csv,BT_0018900,SME_004,missing_value,balance_after_transaction missing
ISSUE_001288,bank_transactions_raw.csv,BT_0000319,SME_001,missing_value,balance_after_transaction missing
ISSUE_001289,bank_transactions_raw.csv,BT_0009794,SME_004,missing_value,balance_after_transaction missing
ISSUE_001290,bank_transactions_raw.csv,BT_0000004,SME_001,missing_value,balance_after_transaction missing
ISSUE_001291,bank_transactions_raw.csv,BT_0000377,SME_001,missing_value,balance_after_transaction missing
ISSUE_001292,bank_transactions_raw.csv,BT_0017734,SME_004,missing_value,balance_after_transaction missing
ISSUE_001293,bank_transactions_raw.csv,BT_0014002,SME_004,missing_value,balance_after_transaction missing
ISSUE_001294,bank_transactions_raw.csv,BT_0003132,SME_001,missing_value,balance_after_transaction missing
ISSUE_001295,bank_transactions_raw.csv,BT_0000121,SME_001,missing_value,balance_after_transaction missing
ISSUE_001296,bank_transactions_raw.csv,BT_0017753,SME_004,missing_value,balance_after_transaction missing
ISSUE_001297,bank_transactions_raw.csv,BT_0012594,SME_004,missing_value,balance_after_transaction missing
ISSUE_001298,bank_transactions_raw.csv,BT_0017029,SME_004,missing_value,balance_after_transaction missing
ISSUE_001299,bank_transactions_raw.csv,BT_0011146,SME_004,missing_value,balance_after_transaction missing
ISSUE_001300,bank_transactions_raw.csv,BT_0008421,SME_004,missing_value,balance_after_transaction missing
