source_record_id,business_id,invoice_id,customer_id,invoice_date,due_date,invoice_amount,amount_paid,invoice_status,payment_date,currency,source_file
INV_000316,SME_004,SME_004-INV-00316,CUST_SME_004_009,29 Jan 2024,29/03/2024,7581.87,7581.87,Paid,11/02/2024,ZAR,sme_004_accounting_export.csv
INV_000317,SME_004,SME_004-INV-00317,CUST_SME_004_006,03 Jul 2024,2024-08-02,5042.42,5042.42,PAID,2024-08-14,ZAR,sme_004_accounting_export.csv
INV_000318,SME_004,SME_004-INV-00318,CUST_SME_004_010,28 Aug 2024,27/09/2024,28166.29,28166.29,paid,16/10/2024,ZAR,sme_004_accounting_export.csv
INV_000319,SME_004,SME_004-INV-00319,CUST_SME_004_004,2024-04-27,26 Jun 2024,20888.21,20888.21,PAID,28 Apr 2024,ZAR,sme_004_accounting_export.csv
INV_000320,SME_004,SME_004-INV-00320,CUST_SME_004_010,05/07/2025,20/07/2025,30849.59,22157.24,Partially Paid,07/08/2025,ZAR,sme_004_accounting_export.csv
INV_000321,SME_004,SME_004-INV-00321,CUST_SME_004_002,2024-01-13,2024-02-12,57981.21,0.0,Overdue,,ZAR,sme_004_accounting_export.csv
INV_000322,SME_004,SME_004-INV-00322,CUST_SME_004_012,30/03/2025,29 May 2025,25035.91,25035.91,paid,02 Jun 2025,ZAR,sme_004_accounting_export.csv
INV_000323,SME_004,SME_004-INV-00323,CUST_SME_004_005,12/12/2024,,36556.77,36556.77,PAID,16 Dec 2024,ZAR,sme_004_accounting_export.csv
INV_000324,SME_004,SME_004-INV-00324,CUST_SME_004_007,24 Mar 2025,23/04/2025,6758.13,0.0,Overdue,,ZAR,sme_004_accounting_export.csv
INV_000325,SME_004,SME_004-INV-00325,CUST_SME_004_002,11 May 2024,10/07/2024,53269.14,53269.14,paid,21 Jun 2024,ZAR,sme_004_accounting_export.csv
INV_000326,SME_004,SME_004-INV-00326,CUST_SME_004_009,17/05/2024,01/06/2024,48545.81,48545.81,Paid,2024-06-25,ZAR,sme_004_accounting_export.csv
INV_000327,SME_004,SME_004-INV-00327,CUST_SME_004_002,29/11/2025,13/01/2026,31822.01,0.0,Unpaid,,ZAR,sme_004_accounting_export.csv
INV_000328,SME_004,SME_004-INV-00328,CUST_SME_004_014,09 Nov 2025,2025-12-09,11819.24,0.0,Unpaid,,ZAR,sme_004_accounting_export.csv
INV_000329,SME_004,SME_004-INV-00329,CUST_SME_004_009,11 Mar 2025,10 May 2025,26131.05,26131.05,Paid,04/05/2025,ZAR,sme_004_accounting_export.csv
INV_000330,SME_004,SME_004-INV-00330,CUST_SME_004_010,2025-07-31,2025-09-14,18545.66,18545.66,paid,2025-09-01,ZAR,sme_004_accounting_export.csv
INV_000331,SME_004,SME_004-INV-00331,CUST_SME_004_005,2025-02-08,09 Apr 2025,59676.49,59676.49,Paid,2025-04-01,ZAR,sme_004_accounting_export.csv
INV_000332,SME_004,SME_004-INV-00332,CUST_SME_004_008,30/10/2025,2025-12-29,29959.46,29959.46,paid,24/11/2025,ZAR,sme_004_accounting_export.csv
INV_000333,SME_004,SME_004-INV-00333,CUST_SME_004_007,11 Aug 2025,10 Sep 2025,25911.75,0.0,Unpaid,,ZAR,sme_004_accounting_export.csv
INV_000334,SME_004,SME_004-INV-00334,CUST_SME_004_004,17/11/2025,17/12/2025,10974.44,0.0,Overdue,,ZAR,sme_004_accounting_export.csv
INV_000335,SME_004,SME_004-INV-00335,CUST_SME_004_010,2025-03-26,2025-04-10,15107.43,15107.43,paid,03 May 2025,ZAR,sme_004_accounting_export.csv
INV_000336,SME_004,SME_004-INV-00336,CUST_SME_004_007,02 Apr 2025,2025-05-17,42983.68,42983.68,PAID,2025-04-22,ZAR,sme_004_accounting_export.csv
INV_000337,SME_004,SME_004-INV-00337,CUST_SME_004_006,13/08/2024,12/09/2024,32559.65,32559.65,Paid,11/10/2024,ZAR,sme_004_accounting_export.csv
INV_000338,SME_004,SME_004-INV-00338,CUST_SME_004_014,2025-05-10,,22123.85,0.0,Unpaid,,ZAR,sme_004_accounting_export.csv
INV_000339,SME_004,SME_004-INV-00339,CUST_SME_004_006,19 Jul 2025,2025-09-02,18523.81,18523.81,PAID,2025-09-28,ZAR,sme_004_accounting_export.csv
INV_000340,SME_004,SME_004-INV-00340,CUST_SME_004_001,2025-12-23,06 Feb 2026,12843.67,12843.67,paid,2026-02-07,ZAR,sme_004_accounting_export.csv
INV_000341,SME_004,SME_004-INV-00341,CUST_SME_004_012,2024-12-07,,2999.98,983.14,Partially Paid,17/12/2024,ZAR,sme_004_accounting_export.csv
INV_000342,SME_004,SME_004-INV-00342,CUST_SME_004_004,2024-03-15,14/04/2024,58651.85,26006.08,Partially Paid,30/04/2024,ZAR,sme_004_accounting_export.csv
INV_000343,SME_004,SME_004-INV-00343,CUST_SME_004_014,02/07/2025,16/08/2025,45433.51,45433.51,PAID,2025-09-15,ZAR,sme_004_accounting_export.csv
INV_000344,SME_004,SME_004-INV-00344,CUST_SME_004_005,25/05/2025,09/06/2025,55744.38,55744.38,Paid,2025-06-23,ZAR,sme_004_accounting_export.csv
INV_000345,SME_004,SME_004-INV-00345,CUST_SME_004_012,10 Sep 2024,09 Nov 2024,25340.5,25340.5,Paid,13/10/2024,ZAR,sme_004_accounting_export.csv
INV_000346,SME_004,SME_004-INV-00346,CUST_SME_004_002,12 Nov 2024,27/12/2024,52293.58,52293.58,PAID,2025-01-05,ZAR,sme_004_accounting_export.csv
INV_000347,SME_004,SME_004-INV-00347,CUST_SME_004_015,30/05/2025,29/07/2025,16118.75,16118.75,Paid,2025-07-12,ZAR,sme_004_accounting_export.csv
INV_000348,SME_004,SME_004-INV-00348,CUST_SME_004_007,2024-11-28,12/01/2025,31080.25,0.0,Overdue,,ZAR,sme_004_accounting_export.csv
INV_000349,SME_004,SME_004-INV-00349,CUST_SME_004_008,06 Jul 2025,2025-09-04,12946.29,12946.29,paid,25 Jul 2025,ZAR,sme_004_accounting_export.csv
INV_000350,SME_004,SME_004-INV-00350,CUST_SME_004_009,06 Mar 2024,20/04/2024,46449.89,46449.89,PAID,2024-05-20,ZAR,sme_004_accounting_export.csv
INV_000351,SME_004,SME_004-INV-00351,CUST_SME_004_003,2025-12-26,2026-02-09,30358.52,9205.16,Partially Paid,09 Feb 2026,ZAR,sme_004_accounting_export.csv
INV_000352,SME_004,SME_004-INV-00352,CUST_SME_004_001,2025-08-22,2025-09-21,32640.1,32640.1,PAID,2025-10-09,ZAR,sme_004_accounting_export.csv
INV_000353,SME_004,SME_004-INV-00353,CUST_SME_004_005,21/05/2024,05/06/2024,51707.82,51707.82,paid,2024-06-20,ZAR,sme_004_accounting_export.csv
INV_000354,SME_004,SME_004-INV-00354,CUST_SME_004_007,2025-01-07,21/02/2025,44613.83,44613.83,paid,22 Feb 2025,ZAR,sme_004_accounting_export.csv
INV_000355,SME_004,SME_004-INV-00355,CUST_SME_004_011,26 Aug 2025,25/09/2025,58009.69,58009.69,Paid,18 Sep 2025,ZAR,sme_004_accounting_export.csv
INV_000356,SME_004,SME_004-INV-00356,CUST_SME_004_013,14/02/2025,15/04/2025,24914.82,0.0,Overdue,,ZAR,sme_004_accounting_export.csv
INV_000357,SME_004,SME_004-INV-00357,CUST_SME_004_007,2025-03-19,2025-05-18,28225.83,28225.83,paid,2025-05-17,ZAR,sme_004_accounting_export.csv
INV_000358,SME_004,SME_004-INV-00358,CUST_SME_004_005,27/05/2025,2025-07-11,37304.98,10587.41,Partially Paid,2025-06-28,ZAR,sme_004_accounting_export.csv
INV_000359,SME_004,SME_004-INV-00359,CUST_SME_004_009,17/05/2025,01 Jul 2025,27745.43,27745.43,PAID,22 Jul 2025,ZAR,sme_004_accounting_export.csv
INV_000360,SME_004,SME_004-INV-00360,CUST_SME_004_006,28/05/2025,2025-07-27,25757.31,0.0,Overdue,,ZAR,sme_004_accounting_export.csv
INV_000361,SME_004,SME_004-INV-00361,CUST_SME_004_009,19/06/2024,04/07/2024,21093.73,21093.73,PAID,31 Jul 2024,ZAR,sme_004_accounting_export.csv
INV_000362,SME_004,SME_004-INV-00362,CUST_SME_004_007,23 Jun 2024,2024-08-22,50081.17,16992.33,Partially Paid,03/09/2024,ZAR,sme_004_accounting_export.csv
INV_000363,SME_004,SME_004-INV-00363,CUST_SME_004_010,2025-05-05,2025-06-04,32475.87,32475.87,paid,15/05/2025,ZAR,sme_004_accounting_export.csv
INV_000364,SME_004,SME_004-INV-00364,CUST_SME_004_004,10 Sep 2024,2024-09-25,36836.78,36836.78,PAID,2024-10-22,ZAR,sme_004_accounting_export.csv
INV_000365,SME_004,SME_004-INV-00365,CUST_SME_004_005,21 Jan 2024,,13040.46,13040.46,Paid,20/02/2024,ZAR,sme_004_accounting_export.csv
INV_000366,SME_004,SME_004-INV-00366,CUST_SME_004_006,2024-09-14,29/10/2024,15854.81,15854.81,paid,2024-10-22,ZAR,sme_004_accounting_export.csv
INV_000367,SME_004,SME_004-INV-00367,CUST_SME_004_004,06/08/2025,05/10/2025,21047.8,21047.8,Paid,08/09/2025,ZAR,sme_004_accounting_export.csv
INV_000368,SME_004,SME_004-INV-00368,CUST_SME_004_010,10 Apr 2025,10 May 2025,28456.77,28456.77,paid,08/06/2025,ZAR,sme_004_accounting_export.csv
INV_000369,SME_004,SME_004-INV-00369,CUST_SME_004_007,30 Dec 2025,2026-01-14,3591.71,1425.58,Partially Paid,16 Jan 2026,ZAR,sme_004_accounting_export.csv
INV_000370,SME_004,SME_004-INV-00370,CUST_SME_004_011,27/07/2024,10 Sep 2024,53415.09,34545.13,Partially Paid,28 Aug 2024,ZAR,sme_004_accounting_export.csv
INV_000371,SME_004,SME_004-INV-00371,CUST_SME_004_015,2024-05-24,08 Jul 2024,54319.02,0.0,Overdue,,ZAR,sme_004_accounting_export.csv
INV_000372,SME_004,SME_004-INV-00372,CUST_SME_004_003,21/09/2025,06 Oct 2025,40039.12,30016.38,Partially Paid,09/10/2025,ZAR,sme_004_accounting_export.csv
INV_000373,SME_004,SME_004-INV-00373,CUST_SME_004_004,11/10/2025,10 Dec 2025,19647.12,19647.12,Paid,23 Dec 2025,ZAR,sme_004_accounting_export.csv
INV_000374,SME_004,SME_004-INV-00374,CUST_SME_004_002,17/10/2024,16/11/2024,23733.78,23733.78,paid,2024-12-07,ZAR,sme_004_accounting_export.csv
INV_000375,SME_004,SME_004-INV-00375,CUST_SME_004_002,2025-03-20,19/05/2025,44309.01,44309.01,PAID,2025-03-24,ZAR,sme_004_accounting_export.csv
INV_000376,SME_004,SME_004-INV-00376,CUST_SME_004_014,13 Sep 2025,2025-09-28,17891.17,14278.67,Partially Paid,2025-09-28,ZAR,sme_004_accounting_export.csv
INV_000377,SME_004,SME_004-INV-00377,CUST_SME_004_013,11/07/2024,09 Sep 2024,36926.16,36926.16,Paid,2024-07-24,ZAR,sme_004_accounting_export.csv
INV_000378,SME_004,SME_004-INV-00378,CUST_SME_004_003,11/10/2025,25 Nov 2025,54469.99,0.0,Overdue,,ZAR,sme_004_accounting_export.csv
INV_000379,SME_004,SME_004-INV-00379,CUST_SME_004_007,04/10/2024,2024-12-03,25216.42,7320.39,Partially Paid,21 Oct 2024,ZAR,sme_004_accounting_export.csv
INV_000380,SME_004,SME_004-INV-00380,CUST_SME_004_001,29 Aug 2024,2024-09-28,35635.88,0.0,Overdue,,ZAR,sme_004_accounting_export.csv
INV_000381,SME_005,SME_005-INV-00381,CUST_SME_005_009,2024-05-14,2024-07-13,55786.8,55786.8,Paid,2024-08-06,ZAR,sme_005_accounting_export.csv
INV_000382,SME_005,SME_005-INV-00382,CUST_SME_005_014,24/02/2024,24/04/2024,21094.31,21094.31,PAID,2024-04-29,ZAR,sme_005_accounting_export.csv
INV_000383,SME_005,SME_005-INV-00383,CUST_SME_005_004,03/03/2024,,45818.74,0.0,Overdue,,ZAR,sme_005_accounting_export.csv
INV_000384,SME_005,SME_005-INV-00384,CUST_SME_005_004,13 Oct 2024,2024-11-27,45552.19,45552.19,PAID,26 Dec 2024,ZAR,sme_005_accounting_export.csv
INV_000385,SME_005,SME_005-INV-00385,CUST_SME_005_001,25/02/2024,2024-04-25,55781.22,55781.22,paid,2024-03-28,ZAR,sme_005_accounting_export.csv
INV_000386,SME_005,SME_005-INV-00386,CUST_SME_005_009,2024-01-25,09/02/2024,51656.77,51656.77,Paid,05 Mar 2024,ZAR,sme_005_accounting_export.csv
INV_000387,SME_005,SME_005-INV-00387,CUST_SME_005_013,07/12/2025,06 Jan 2026,45180.86,0.0,Unpaid,,ZAR,sme_005_accounting_export.csv
INV_000388,SME_005,SME_005-INV-00388,CUST_SME_005_008,13/08/2024,2024-10-12,38554.41,38554.41,paid,12/09/2024,ZAR,sme_005_accounting_export.csv
INV_000389,SME_005,SME_005-INV-00389,CUST_SME_005_006,31/12/2024,2025-03-01,15230.11,0.0,Overdue,,ZAR,sme_005_accounting_export.csv
INV_000390,SME_005,SME_005-INV-00390,CUST_SME_005_015,22/10/2024,2024-12-21,40568.27,0.0,Unpaid,,ZAR,sme_005_accounting_export.csv
INV_000391,SME_005,SME_005-INV-00391,CUST_SME_005_014,2024-12-13,2025-01-12,17310.16,17310.16,PAID,27/01/2025,ZAR,sme_005_accounting_export.csv
INV_000392,SME_005,SME_005-INV-00392,CUST_SME_005_001,25 Dec 2025,09/01/2026,26961.16,20949.68,Partially Paid,2026-01-10,ZAR,sme_005_accounting_export.csv
INV_000393,SME_005,SME_005-INV-00393,CUST_SME_005_008,13 Oct 2025,12 Nov 2025,42872.22,42872.22,paid,21 Oct 2025,ZAR,sme_005_accounting_export.csv
INV_000394,SME_005,SME_005-INV-00394,CUST_SME_005_008,2025-10-21,05 Dec 2025,40818.76,40818.76,paid,2025-12-15,ZAR,sme_005_accounting_export.csv
INV_000395,SME_005,SME_005-INV-00395,CUST_SME_005_010,2024-05-14,29/05/2024,24670.75,24670.75,Paid,25/06/2024,ZAR,sme_005_accounting_export.csv
INV_000396,SME_005,SME_005-INV-00396,CUST_SME_005_008,05 Sep 2025,05/10/2025,11777.87,11777.87,paid,2025-09-23,ZAR,sme_005_accounting_export.csv
INV_000397,SME_005,SME_005-INV-00397,CUST_SME_005_003,2024-03-27,11 Apr 2024,29564.4,29564.4,PAID,05/04/2024,ZAR,sme_005_accounting_export.csv
INV_000398,SME_005,SME_005-INV-00398,CUST_SME_005_012,31/10/2025,2025-12-15,16928.4,16928.4,Paid,29/10/2025,ZAR,sme_005_accounting_export.csv
INV_000399,SME_005,SME_005-INV-00399,CUST_SME_005_004,2024-09-14,14 Oct 2024,16070.63,16070.63,paid,28/09/2024,ZAR,sme_005_accounting_export.csv
INV_000400,SME_005,SME_005-INV-00400,CUST_SME_005_013,25 Aug 2025,,20280.82,20280.82,Paid,2025-10-06,ZAR,sme_005_accounting_export.csv
INV_000401,SME_005,SME_005-INV-00401,CUST_SME_005_012,19 Apr 2025,2025-05-19,42668.03,42668.03,paid,12/05/2025,ZAR,sme_005_accounting_export.csv
INV_000402,SME_005,SME_005-INV-00402,CUST_SME_005_015,04/06/2025,19/06/2025,30339.86,15302.29,Partially Paid,07 Jul 2025,ZAR,sme_005_accounting_export.csv
INV_000403,SME_005,SME_005-INV-00403,CUST_SME_005_009,08/05/2025,2025-05-23,23017.09,23017.09,Paid,2025-05-18,ZAR,sme_005_accounting_export.csv
INV_000404,SME_005,SME_005-INV-00404,CUST_SME_005_004,25 Aug 2025,09/09/2025,54135.09,0.0,Overdue,,ZAR,sme_005_accounting_export.csv
INV_000405,SME_005,SME_005-INV-00405,CUST_SME_005_015,10/06/2025,09/08/2025,42700.06,42700.06,paid,04 Aug 2025,ZAR,sme_005_accounting_export.csv
INV_000406,SME_005,SME_005-INV-00406,CUST_SME_005_005,27/02/2025,2025-03-14,30184.52,30184.52,PAID,08/04/2025,ZAR,sme_005_accounting_export.csv
INV_000407,SME_005,SME_005-INV-00407,CUST_SME_005_012,07/10/2024,06/12/2024,25856.01,25856.01,Paid,28 Oct 2024,ZAR,sme_005_accounting_export.csv
INV_000408,SME_005,SME_005-INV-00408,CUST_SME_005_014,2025-11-17,16 Jan 2026,49314.91,0.0,Overdue,,ZAR,sme_005_accounting_export.csv
INV_000409,SME_005,SME_005-INV-00409,CUST_SME_005_008,2025-02-24,2025-03-26,11202.55,11202.55,paid,14 Mar 2025,ZAR,sme_005_accounting_export.csv
INV_000410,SME_005,SME_005-INV-00410,CUST_SME_005_007,10 Jan 2025,25/01/2025,40185.08,28365.76,Partially Paid,30 Jan 2025,ZAR,sme_005_accounting_export.csv
INV_000411,SME_005,SME_005-INV-00411,CUST_SME_005_006,02/08/2025,,2239.9,0.0,Overdue,,ZAR,sme_005_accounting_export.csv
INV_000412,SME_005,SME_005-INV-00412,CUST_SME_005_003,2025-10-17,16/11/2025,1410.68,661.08,Partially Paid,11 Nov 2025,ZAR,sme_005_accounting_export.csv
INV_000413,SME_005,SME_005-INV-00413,CUST_SME_005_010,2024-10-05,2024-11-19,55975.24,55975.24,Paid,04/10/2024,ZAR,sme_005_accounting_export.csv
INV_000414,SME_005,SME_005-INV-00414,CUST_SME_005_011,04/04/2024,2024-05-19,31325.33,31325.33,paid,16/06/2024,ZAR,sme_005_accounting_export.csv
INV_000415,SME_005,SME_005-INV-00415,CUST_SME_005_001,18/10/2025,2025-11-17,19591.93,19591.93,paid,11/11/2025,ZAR,sme_005_accounting_export.csv
INV_000416,SME_005,SME_005-INV-00416,CUST_SME_005_008,2024-11-10,2024-12-10,47887.08,47887.08,PAID,01/01/2025,ZAR,sme_005_accounting_export.csv
INV_000417,SME_005,SME_005-INV-00417,CUST_SME_005_001,07 Jun 2024,07/07/2024,59104.85,59104.85,Paid,12 Jun 2024,ZAR,sme_005_accounting_export.csv
INV_000418,SME_005,SME_005-INV-00418,CUST_SME_005_010,2024-06-01,16 Jul 2024,3030.41,0.0,Unpaid,,ZAR,sme_005_accounting_export.csv
INV_000419,SME_005,SME_005-INV-00419,CUST_SME_005_015,13/01/2025,2025-01-28,3239.68,3239.68,PAID,22 Feb 2025,ZAR,sme_005_accounting_export.csv
INV_000420,SME_005,SME_005-INV-00420,CUST_SME_005_011,23 Sep 2024,08/10/2024,51432.14,51432.14,paid,2024-11-03,ZAR,sme_005_accounting_export.csv
INV_000421,SME_005,SME_005-INV-00421,CUST_SME_005_009,2025-09-09,24 Sep 2025,33846.17,0.0,Overdue,,ZAR,sme_005_accounting_export.csv
INV_000422,SME_005,SME_005-INV-00422,CUST_SME_005_001,2024-10-28,27/12/2024,53081.76,53081.76,PAID,13 Jan 2025,ZAR,sme_005_accounting_export.csv
INV_000423,SME_005,SME_005-INV-00423,CUST_SME_005_007,08 Jun 2024,23 Jul 2024,41983.94,41983.94,paid,2024-07-26,ZAR,sme_005_accounting_export.csv
INV_000424,SME_005,SME_005-INV-00424,CUST_SME_005_004,17 Mar 2025,2025-04-01,28764.55,15505.26,Partially Paid,31 Mar 2025,ZAR,sme_005_accounting_export.csv
INV_000425,SME_005,SME_005-INV-00425,CUST_SME_005_003,30/12/2024,14/01/2025,10519.41,10519.41,paid,2025-02-03,ZAR,sme_005_accounting_export.csv
INV_000426,SME_005,SME_005-INV-00426,CUST_SME_005_013,2025-08-07,2025-10-06,24001.81,10229.62,Partially Paid,23/10/2025,ZAR,sme_005_accounting_export.csv
INV_000427,SME_005,SME_005-INV-00427,CUST_SME_005_005,03 Apr 2025,03/05/2025,47441.56,47441.56,PAID,31 May 2025,ZAR,sme_005_accounting_export.csv
INV_000428,SME_005,SME_005-INV-00428,CUST_SME_005_011,12/09/2025,2025-10-12,14801.14,14801.14,Paid,26 Oct 2025,ZAR,sme_005_accounting_export.csv
INV_000429,SME_005,SME_005-INV-00429,CUST_SME_005_015,27/11/2025,2025-12-27,43029.62,43029.62,paid,2026-01-20,ZAR,sme_005_accounting_export.csv
INV_000430,SME_005,SME_005-INV-00430,CUST_SME_005_010,27 Dec 2024,2025-01-11,15593.33,0.0,Overdue,,ZAR,sme_005_accounting_export.csv
INV_000431,SME_005,SME_005-INV-00431,CUST_SME_005_003,13 Jul 2025,28/07/2025,28348.53,0.0,Overdue,,ZAR,sme_005_accounting_export.csv
INV_000432,SME_005,SME_005-INV-00432,CUST_SME_005_005,16/06/2025,15/08/2025,6040.49,0.0,Unpaid,,ZAR,sme_005_accounting_export.csv
INV_000433,SME_005,SME_005-INV-00433,CUST_SME_005_011,20 Jan 2024,19 Feb 2024,27844.91,18872.96,Partially Paid,06/03/2024,ZAR,sme_005_accounting_export.csv
INV_000434,SME_005,SME_005-INV-00434,CUST_SME_005_011,28/09/2025,12 Nov 2025,37149.45,37149.45,Paid,25 Oct 2025,ZAR,sme_005_accounting_export.csv
INV_000435,SME_005,SME_005-INV-00435,CUST_SME_005_009,2024-08-21,20 Sep 2024,34235.76,0.0,Unpaid,,ZAR,sme_005_accounting_export.csv
INV_000436,SME_005,SME_005-INV-00436,CUST_SME_005_013,2024-07-14,2024-08-28,24981.52,24981.52,PAID,20/07/2024,ZAR,sme_005_accounting_export.csv
INV_000437,SME_005,SME_005-INV-00437,CUST_SME_005_013,2025-05-20,19 Jun 2025,22812.02,22812.02,PAID,2025-06-22,ZAR,sme_005_accounting_export.csv
INV_000438,SME_005,SME_005-INV-00438,CUST_SME_005_009,12/06/2024,2024-06-27,17248.53,17248.53,Paid,16 Jun 2024,ZAR,sme_005_accounting_export.csv
INV_000439,SME_005,SME_005-INV-00439,CUST_SME_005_004,2024-06-05,2024-07-05,46259.14,46259.14,paid,12/06/2024,ZAR,sme_005_accounting_export.csv
INV_000440,SME_005,SME_005-INV-00440,CUST_SME_005_010,14 Oct 2025,2025-11-13,47175.65,17674.51,Partially Paid,19/10/2025,ZAR,sme_005_accounting_export.csv
INV_000441,SME_005,SME_005-INV-00441,CUST_SME_005_015,16/02/2024,2024-03-17,29498.63,29498.63,PAID,2024-03-23,ZAR,sme_005_accounting_export.csv
INV_000442,SME_005,SME_005-INV-00442,CUST_SME_005_011,06/07/2024,20/08/2024,23571.14,23571.14,Paid,16/07/2024,ZAR,sme_005_accounting_export.csv
INV_000443,SME_005,SME_005-INV-00443,CUST_SME_005_002,12 Aug 2025,27 Aug 2025,38607.96,38607.96,Paid,2025-09-23,ZAR,sme_005_accounting_export.csv
INV_000444,SME_005,SME_005-INV-00444,CUST_SME_005_014,2025-04-19,18/06/2025,33906.21,0.0,Unpaid,,ZAR,sme_005_accounting_export.csv
INV_000445,SME_005,SME_005-INV-00445,CUST_SME_005_014,26 Jun 2025,26/07/2025,40368.07,40368.07,Paid,2025-08-13,ZAR,sme_005_accounting_export.csv
INV_000446,SME_005,SME_005-INV-00446,CUST_SME_005_005,16/01/2025,2025-01-31,19054.92,19054.92,PAID,14/02/2025,ZAR,sme_005_accounting_export.csv
INV_000447,SME_005,SME_005-INV-00447,CUST_SME_005_001,2025-10-03,18 Oct 2025,47512.62,0.0,Overdue,,ZAR,sme_005_accounting_export.csv
INV_000448,SME_005,SME_005-INV-00448,CUST_SME_005_004,09 Jul 2024,24 Jul 2024,19687.83,4566.34,Partially Paid,02 Aug 2024,ZAR,sme_005_accounting_export.csv
INV_000449,SME_005,SME_005-INV-00449,CUST_SME_005_011,2024-01-10,2024-02-09,25704.67,25704.67,PAID,2024-02-13,ZAR,sme_005_accounting_export.csv
INV_000450,SME_005,SME_005-INV-00450,CUST_SME_005_014,25 Apr 2024,2024-06-24,8812.94,1829.31,Partially Paid,2024-06-16,ZAR,sme_005_accounting_export.csv
INV_000451,SME_005,SME_005-INV-00451,CUST_SME_005_012,28/09/2024,13/10/2024,51466.79,51466.79,Paid,08/11/2024,ZAR,sme_005_accounting_export.csv
INV_000452,SME_005,SME_005-INV-00452,CUST_SME_005_002,2024-06-13,28/07/2024,39012.15,39012.15,Paid,01/07/2024,ZAR,sme_005_accounting_export.csv
INV_000453,SME_005,SME_005-INV-00453,CUST_SME_005_012,2025-07-31,14/09/2025,14881.94,4455.27,Partially Paid,01/10/2025,ZAR,sme_005_accounting_export.csv
INV_000454,SME_005,SME_005-INV-00454,CUST_SME_005_008,26 Nov 2025,11/12/2025,51251.37,51251.37,Paid,19/12/2025,ZAR,sme_005_accounting_export.csv
INV_000455,SME_005,SME_005-INV-00455,CUST_SME_005_003,03/07/2025,2025-09-01,42582.79,32867.57,Partially Paid,08 Jul 2025,ZAR,sme_005_accounting_export.csv
INV_000456,SME_005,SME_005-INV-00456,CUST_SME_005_013,2025-02-10,2025-03-27,27088.64,12444.15,Partially Paid,01 Mar 2025,ZAR,sme_005_accounting_export.csv
INV_000457,SME_005,SME_005-INV-00457,CUST_SME_005_004,10 Aug 2025,24/09/2025,59400.73,59400.73,PAID,20 Sep 2025,ZAR,sme_005_accounting_export.csv
INV_000458,SME_005,SME_005-INV-00458,CUST_SME_005_005,2024-01-13,27/02/2024,20895.38,5152.01,Partially Paid,2024-02-20,ZAR,sme_005_accounting_export.csv
INV_000459,SME_005,SME_005-INV-00459,CUST_SME_005_009,03/04/2025,18/05/2025,6873.42,1385.53,Partially Paid,24/04/2025,ZAR,sme_005_accounting_export.csv
INV_000460,SME_005,SME_005-INV-00460,CUST_SME_005_005,16/05/2025,15/07/2025,44274.08,44274.08,paid,2025-07-17,ZAR,sme_005_accounting_export.csv
INV_000461,SME_005,SME_005-INV-00461,CUST_SME_005_007,08/01/2024,2024-02-07,45665.89,0.0,Overdue,,ZAR,sme_005_accounting_export.csv
INV_000462,SME_005,SME_005-INV-00462,CUST_SME_005_001,2024-12-13,2025-01-12,4478.94,4478.94,PAID,06/02/2025,ZAR,sme_005_accounting_export.csv
INV_000463,SME_005,SME_005-INV-00463,CUST_SME_005_015,20 Jun 2024,2024-08-19,49345.73,49345.73,paid,19 Jul 2024,ZAR,sme_005_accounting_export.csv
INV_000464,SME_005,SME_005-INV-00464,CUST_SME_005_003,2024-01-27,2024-02-11,46780.55,24713.51,Partially Paid,2024-02-08,ZAR,sme_005_accounting_export.csv
INV_000465,SME_005,SME_005-INV-00465,CUST_SME_005_004,05/03/2024,2024-04-04,55846.19,55846.19,paid,29 Apr 2024,ZAR,sme_005_accounting_export.csv
INV_000466,SME_005,SME_005-INV-00466,CUST_SME_005_001,02/09/2025,2025-09-17,7994.4,7994.4,Paid,19 Sep 2025,ZAR,sme_005_accounting_export.csv
INV_000467,SME_005,SME_005-INV-00467,CUST_SME_005_013,2025-04-25,09/06/2025,36447.76,0.0,Overdue,,ZAR,sme_005_accounting_export.csv
INV_000468,SME_005,SME_005-INV-00468,CUST_SME_005_010,20/02/2024,20 Apr 2024,13945.93,13945.93,paid,14/04/2024,ZAR,sme_005_accounting_export.csv
INV_000469,SME_005,SME_005-INV-00469,CUST_SME_005_008,18 Jul 2024,2024-08-02,24567.08,24567.08,paid,19/07/2024,ZAR,sme_005_accounting_export.csv
INV_000470,SME_005,SME_005-INV-00470,CUST_SME_005_009,11 Oct 2025,25 Nov 2025,16640.36,16640.36,Paid,2025-11-09,ZAR,sme_005_accounting_export.csv
INV_000056_DUP,SME_002,SME_002-INV-00056,CUST_SME_002_006,27/06/2025,11/08/2025,43987.45,14538.24,Partially Paid,04 Aug 2025,ZAR,sme_002_accounting_export.csv
INV_000074_DUP,SME_002,SME_002-INV-00074,CUST_SME_002_005,2025-04-02,2025-05-17,57818.3,57818.3,Paid,18/05/2025,ZAR,sme_002_accounting_export.csv
INV_000034_DUP,SME_001,SME_001-INV-00034,CUST_SME_001_008,2025-12-03,02 Jan 2026,31813.07,31813.07,Paid,18/01/2026,ZAR,sme_001_accounting_export.csv
INV_000447_DUP,SME_005,SME_005-INV-00447,CUST_SME_005_001,2025-10-03,18 Oct 2025,47512.62,0.0,Overdue,,ZAR,sme_005_accounting_export.csv
