business_id,reason_type,rank,feature,description,point_contribution
APP-00124,protective,4,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00124,protective,5,free_cash_flow,,2.584299699991828
APP-00125,adverse,1,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00125,adverse,2,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00125,adverse,3,num_fees_90d,,-1.37740785037345
APP-00125,adverse,4,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.4657799248479859
APP-00125,adverse,5,default_flag_bureau_history,,0.0
APP-00125,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00125,protective,2,fe_business_credit_score,Business bureau credit score.,12.711852452434304
APP-00125,protective,3,fe_negative_balance_days,Number of days with negative balances.,8.180879840222024
APP-00125,protective,4,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00125,protective,5,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00126,adverse,1,judgments_count,,-25.1782604609213
APP-00126,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00126,adverse,3,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-11.94586487502594
APP-00126,adverse,4,fe_business_credit_score,Business bureau credit score.,-8.683101937907402
APP-00126,adverse,5,credit_volatility_90d,,-8.504614871755338
APP-00126,protective,1,free_cash_flow,,1.3491110213688227
APP-00126,protective,2,director_judgments_count,,0.7548546387206513
APP-00126,protective,3,default_flag_bureau_history,,0.0
APP-00126,protective,4,fe_reversed_transaction_count,Cumulative reversed transaction count up to the snapshot date.,-0.06242419073481043
APP-00126,protective,5,fe_cash_flow_trend,90-day cash-flow trend.,-0.07198315933626437
APP-00127,adverse,1,director_judgments_count,,-15.549679199311921
APP-00127,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00127,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00127,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00127,adverse,5,fe_negative_balance_days,Number of days with negative balances.,-1.9109674332830326
APP-00127,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,5.962874647672288
APP-00127,protective,2,num_fees_90d,,4.871993346215178
APP-00127,protective,3,judgments_count,,2.353047774790244
APP-00127,protective,4,free_cash_flow,,1.042465580324365
APP-00127,protective,5,fe_business_credit_utilization,Business bureau credit utilization.,0.7415335345714789
APP-00128,adverse,1,credit_volatility_90d,,-4.959064187808683
APP-00128,adverse,2,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00128,adverse,3,num_fees_90d,,-1.37740785037345
APP-00128,adverse,4,fe_cash_flow_trend,90-day cash-flow trend.,-1.3260283120975773
APP-00128,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-0.780179343592776
APP-00128,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,20.461903057643227
APP-00128,protective,2,fe_business_credit_score,Business bureau credit score.,12.711852452434304
APP-00128,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00128,protective,4,fe_director_credit_score,Director bureau credit score.,8.53713995567958
APP-00128,protective,5,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00129,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00129,adverse,2,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00129,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00129,adverse,4,num_fees_90d,,-1.37740785037345
APP-00129,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-0.8937349286576866
APP-00129,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,20.461903057643227
APP-00129,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00129,protective,3,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00129,protective,4,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00129,protective,5,judgments_count,,2.353047774790244
APP-00130,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00130,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00130,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00130,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00130,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00130,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00130,protective,2,num_fees_90d,,4.871993346215178
APP-00130,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00130,protective,4,judgments_count,,2.353047774790244
APP-00130,protective,5,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00131,adverse,1,credit_volatility_90d,,-4.959064187808683
APP-00131,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00131,adverse,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,-2.1484411457951076
APP-00131,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00131,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00131,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,9.865010580117987
APP-00131,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00131,protective,3,fe_negative_balance_days,Number of days with negative balances.,4.254378608742005
APP-00131,protective,4,free_cash_flow,,2.584299699991828
APP-00131,protective,5,judgments_count,,2.353047774790244
APP-00132,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-4.8680569924583885
APP-00132,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00132,adverse,3,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00132,adverse,4,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.1769919980503309
APP-00132,adverse,5,default_flag_bureau_history,,0.0
APP-00132,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00132,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00132,protective,3,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00132,protective,4,fe_director_credit_score,Director bureau credit score.,3.1307804035859617
APP-00132,protective,5,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00133,adverse,1,director_judgments_count,,-15.549679199311921
APP-00133,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00133,adverse,3,credit_volatility_90d,,-4.959064187808683
APP-00133,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00133,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.547013533874613
APP-00133,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,5.962874647672288
APP-00133,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00133,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,2.4804658329330675
APP-00133,protective,4,judgments_count,,2.353047774790244
APP-00133,protective,5,director_credit_utilization,,2.0461658399828875
APP-00134,adverse,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-20.554380280673865
APP-00134,adverse,2,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00134,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00134,adverse,4,fe_business_credit_score,Business bureau credit score.,-2.3295239519651583
APP-00134,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00134,protective,1,judgments_count,,2.353047774790244
APP-00134,protective,2,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00134,protective,3,director_judgments_count,,0.7548546387206513
APP-00134,protective,4,num_fees_90d,,0.32385871610423544
APP-00134,protective,5,fe_director_credit_score,Director bureau credit score.,0.09565656539891064
APP-00135,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00135,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00135,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00135,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00135,adverse,5,fe_director_credit_score,Director bureau credit score.,-2.948467644559505
APP-00135,protective,1,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00135,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,2.4804658329330675
APP-00135,protective,3,judgments_count,,2.353047774790244
APP-00135,protective,4,num_fees_90d,,2.010929213010523
APP-00135,protective,5,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00136,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00136,adverse,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,-6.384927681010003
APP-00136,adverse,3,credit_volatility_90d,,-2.849189795246395
APP-00136,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00136,adverse,5,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00136,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00136,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00136,protective,3,fe_business_credit_score,Business bureau credit score.,3.479999779230398
APP-00136,protective,4,fe_director_credit_score,Director bureau credit score.,3.1307804035859617
APP-00136,protective,5,free_cash_flow,,2.584299699991828
APP-00137,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00137,adverse,2,credit_volatility_90d,,-4.959064187808683
APP-00137,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.0214135668482074
APP-00137,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-1.1968320306744686
APP-00137,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.4657799248479859
APP-00137,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00137,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00137,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00137,protective,4,director_credit_utilization,,3.6742448595078656
APP-00137,protective,5,judgments_count,,2.353047774790244
APP-00138,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00138,adverse,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,-6.384927681010003
APP-00138,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00138,adverse,4,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00138,adverse,5,fe_business_credit_score,Business bureau credit score.,-2.3295239519651583
APP-00138,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,9.865010580117987
APP-00138,protective,2,judgments_count,,2.353047774790244
APP-00138,protective,3,num_fees_90d,,2.010929213010523
APP-00138,protective,4,fe_director_credit_score,Director bureau credit score.,1.6183271295413983
APP-00138,protective,5,fe_cash_flow_trend,90-day cash-flow trend.,1.5453704172602027
APP-00139,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00139,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00139,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00139,adverse,4,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00139,adverse,5,fe_cash_flow_trend,90-day cash-flow trend.,-1.3260283120975773
APP-00139,protective,1,fe_negative_balance_days,Number of days with negative balances.,15.752340130605875
APP-00139,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00139,protective,3,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,9.865010580117987
APP-00139,protective,4,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00139,protective,5,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00140,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00140,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.547013533874613
APP-00140,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00140,adverse,4,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-0.8937349286576866
APP-00140,adverse,5,fe_cash_flow_trend,90-day cash-flow trend.,-0.8860362413701749
APP-00140,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,20.461903057643227
APP-00140,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00140,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00140,protective,4,fe_negative_balance_days,Number of days with negative balances.,4.254378608742005
APP-00140,protective,5,director_credit_utilization,,3.6742448595078656
APP-00141,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00141,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.0214135668482074
APP-00141,adverse,3,fe_cash_flow_trend,90-day cash-flow trend.,-1.3260283120975773
APP-00141,adverse,4,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.4657799248479859
APP-00141,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-0.31944842822782704
APP-00141,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00141,protective,2,fe_business_credit_score,Business bureau credit score.,12.711852452434304
APP-00141,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00141,protective,4,fe_director_credit_score,Director bureau credit score.,8.53713995567958
APP-00141,protective,5,credit_volatility_90d,,7.338033457952572
APP-00142,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00142,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00142,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00142,adverse,4,fe_cash_flow_trend,90-day cash-flow trend.,-0.8860362413701749
APP-00142,adverse,5,free_cash_flow,,-0.20461939731471113
APP-00142,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00142,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00142,protective,3,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00142,protective,4,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00142,protective,5,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00143,adverse,1,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.0214135668482074
APP-00143,adverse,2,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00143,adverse,3,free_cash_flow,,-1.385662352008622
APP-00143,adverse,4,num_fees_90d,,-1.37740785037345
APP-00143,adverse,5,fe_business_arrears_days,Business bureau arrears days.,-1.1968320306744686
APP-00143,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00143,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00143,protective,3,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00143,protective,4,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00143,protective,5,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00144,adverse,1,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.0214135668482074
APP-00144,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-1.9109674332830326
APP-00144,adverse,3,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00144,adverse,4,fe_cash_flow_trend,90-day cash-flow trend.,-1.3260283120975773
APP-00144,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00144,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00144,protective,2,fe_director_credit_score,Director bureau credit score.,8.53713995567958
APP-00144,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00144,protective,4,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00144,protective,5,num_fees_90d,,4.871993346215178
APP-00145,adverse,1,judgments_count,,-25.1782604609213
APP-00145,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00145,adverse,3,credit_volatility_90d,,-8.504614871755338
APP-00145,adverse,4,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-6.755373152878332
APP-00145,adverse,5,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00145,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00145,protective,2,director_credit_utilization,,3.6742448595078656
APP-00145,protective,3,director_judgments_count,,0.7548546387206513
APP-00145,protective,4,fe_business_credit_utilization,Business bureau credit utilization.,0.7415335345714789
APP-00145,protective,5,free_cash_flow,,0.19804180029385973
APP-00146,adverse,1,judgments_count,,-25.1782604609213
APP-00146,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00146,adverse,3,credit_volatility_90d,,-8.504614871755338
APP-00146,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00146,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00146,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00146,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,5.013564845187844
APP-00146,protective,3,num_fees_90d,,2.010929213010523
APP-00146,protective,4,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,1.4632110782236816
APP-00146,protective,5,director_credit_utilization,,1.2579709227977574
APP-00147,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00147,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.0214135668482074
APP-00147,adverse,3,free_cash_flow,,-1.385662352008622
APP-00147,adverse,4,fe_cash_flow_trend,90-day cash-flow trend.,-1.3260283120975773
APP-00147,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-0.8937349286576866
APP-00147,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,34.66293806753898
APP-00147,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00147,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00147,protective,4,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00147,protective,5,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00148,adverse,1,director_judgments_count,,-15.549679199311921
APP-00148,adverse,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-11.94586487502594
APP-00148,adverse,3,credit_volatility_90d,,-8.504614871755338
APP-00148,adverse,4,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00148,adverse,5,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,-6.384927681010003
APP-00148,protective,1,judgments_count,,2.353047774790244
APP-00148,protective,2,free_cash_flow,,1.042465580324365
APP-00148,protective,3,fe_debt_to_assets,Total liabilities divided by total assets.,0.08569171056245785
APP-00148,protective,4,director_credit_utilization,,0.03894481681141416
APP-00148,protective,5,default_flag_bureau_history,,0.0
APP-00149,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00149,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00149,adverse,3,fe_cash_flow_trend,90-day cash-flow trend.,-1.3260283120975773
APP-00149,adverse,4,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-0.8937349286576866
APP-00149,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00149,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,20.461903057643227
APP-00149,protective,2,fe_business_credit_score,Business bureau credit score.,7.964291288680055
APP-00149,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00149,protective,4,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00149,protective,5,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00150,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00150,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00150,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00150,adverse,4,fe_business_credit_score,Business bureau credit score.,-4.641111845928194
APP-00150,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00150,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,5.962874647672288
APP-00150,protective,2,judgments_count,,2.353047774790244
APP-00150,protective,3,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00150,protective,4,director_judgments_count,,0.7548546387206513
APP-00150,protective,5,fe_business_credit_utilization,Business bureau credit utilization.,0.6226063250127287
APP-00151,adverse,1,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00151,adverse,2,credit_volatility_90d,,-2.849189795246395
APP-00151,adverse,3,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00151,adverse,4,fe_cash_flow_trend,90-day cash-flow trend.,-1.3260283120975773
APP-00151,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00151,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,13.650972568238105
APP-00151,protective,2,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00151,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00151,protective,4,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00151,protective,5,num_fees_90d,,4.871993346215178
APP-00152,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00152,adverse,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,-11.94586487502594
APP-00152,adverse,3,credit_volatility_90d,,-8.504614871755338
APP-00152,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-4.913208981894471
APP-00152,adverse,5,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00152,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00152,protective,2,judgments_count,,2.353047774790244
APP-00152,protective,3,num_fees_90d,,2.010929213010523
APP-00152,protective,4,fe_debt_to_assets,Total liabilities divided by total assets.,0.8494236917233762
APP-00152,protective,5,director_judgments_count,,0.7548546387206513
APP-00153,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00153,adverse,2,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00153,adverse,3,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00153,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-1.1968320306744686
APP-00153,adverse,5,fe_min_balance_to_expenses,Minimum 90-day balance divided by monthly expenses.,-0.46218785404960144
APP-00153,protective,1,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,20.461903057643227
APP-00153,protective,2,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00153,protective,3,fe_negative_balance_days,Number of days with negative balances.,8.180879840222024
APP-00153,protective,4,fe_business_credit_score,Business bureau credit score.,7.964291288680055
APP-00153,protective,5,fe_business_credit_utilization,Business bureau credit utilization.,6.759214482367955
APP-00154,adverse,1,credit_volatility_90d,,-8.504614871755338
APP-00154,adverse,2,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00154,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-3.524007708420735
APP-00154,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00154,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-0.8937349286576866
APP-00154,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,11.709106573753973
APP-00154,protective,2,fe_business_credit_score,Business bureau credit score.,3.479999779230398
APP-00154,protective,3,fe_business_credit_utilization,Business bureau credit utilization.,2.722917313142548
APP-00154,protective,4,judgments_count,,2.353047774790244
APP-00154,protective,5,fe_director_credit_score,Director bureau credit score.,1.6183271295413983
APP-00155,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-7.901692957839125
APP-00155,adverse,2,credit_volatility_90d,,-2.849189795246395
APP-00155,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00155,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00155,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-1.7592117099978195
APP-00155,protective,1,fe_business_credit_utilization,Business bureau credit utilization.,10.800529950239342
APP-00155,protective,2,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,9.865010580117987
APP-00155,protective,3,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00155,protective,4,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00155,protective,5,fe_director_credit_score,Director bureau credit score.,4.954496226162749
APP-00156,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00156,adverse,2,num_fees_90d,,-2.8408003994980424
APP-00156,adverse,3,fe_balance_to_monthly_expenses,Average 90-day balance divided by monthly expenses.,-2.623426313246872
APP-00156,adverse,4,fe_business_arrears_days,Business bureau arrears days.,-1.961162279722023
APP-00156,adverse,5,fe_liabilities_to_annual_revenue,Total liabilities divided by annual revenue.,-0.8937349286576866
APP-00156,protective,1,fe_business_credit_utilization,Business bureau credit utilization.,10.800529950239342
APP-00156,protective,2,credit_volatility_90d,,7.338033457952572
APP-00156,protective,3,fe_free_cash_to_expenses,Free cash flow divided by monthly expenses.,5.962874647672288
APP-00156,protective,4,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
APP-00156,protective,5,fe_business_credit_score,Business bureau credit score.,5.075043441117233
APP-00157,adverse,1,fe_negative_balance_days,Number of days with negative balances.,-13.293998017891731
APP-00157,adverse,2,credit_volatility_90d,,-8.504614871755338
APP-00157,adverse,3,fe_business_credit_utilization,Business bureau credit utilization.,-4.858807712052527
APP-00157,adverse,4,fe_business_credit_score,Business bureau credit score.,-4.641111845928194
APP-00157,adverse,5,num_fees_90d,,-3.9671378997486717
APP-00157,protective,1,fe_operational_distress_events,Combined bounced payment and reversed transaction count.,5.437679873886328
